Gene,HCs_spec,Macula.SCs_spec,Crista.SCs_spec
aldob_foxp4,1,1,1
aldob_slc38a2,1,1,1
aldob_trib3,1,1,1
aldob_foxo1a,1,1,1
hey1_rdh8a,0.991803279,1,0.991803279
rdh8a_sulf2b,0.991803279,1,0.991803279
hprt1_rdh8a,1,0.999365079,0.999365079
frmd6_rdh8a,1,0.999365079,0.999365079
ccdc187_rdh8a,1,1,1
rdh8a_si:dkey-225k4.1,1,1,1
her2_rdh8a,1,1,1
rdh8a_timp2a,1,1,1
ptbp3_rdh8a,0.991803279,0.997460317,0.991803279
myclb_rdh8a,1,0.999365079,0.999365079
arrdc3a_rdh8a,1,0.999365079,0.999365079
basp1_rdh8a,1,1,1
pnp5a_rdh8a,0.991803279,1,0.991803279
gne_rdh8a,1,1,1
foxp4_rdh8a,0.991803279,0.998095238,0.991803279
rdh8a_slc38a2,0.991803279,0.998730159,0.991803279
rdh8a_trib3,1,0.999365079,0.999365079
foxo1a_rdh8a,1,0.999365079,0.999365079
hey1_sulf2b,0.939130435,0.939130435,0.959016393
hey1_hprt1,0.975409836,0.982608696,0.975409836
frmd6_hey1,0.950819672,0.965217391,0.950819672
ccdc187_hey1,0.965217391,0.965217391,0.999365079
hey1_si:dkey-225k4.1,1,1,1
her2_hey1,1,1,1
hey1_timp2a,0.926229508,1,0.926229508
hey1_ptbp3,0.885245902,0.904347826,0.885245902
hey1_myclb,0.947826087,0.947826087,0.950819672
arrdc3a_hey1,0.959016393,0.982608696,0.959016393
basp1_hey1,1,1,1
hey1_pnp5a,0.844262295,1,0.844262295
gne_hey1,0.967213115,0.982608696,0.967213115
foxp4_hey1,0.860869565,0.860869565,0.901639344
hey1_slc38a2,0.844262295,0.930434783,0.844262295
hey1_trib3,0.909836066,0.965217391,0.909836066
foxo1a_hey1,0.886956522,0.886956522,0.893442623
hprt1_sulf2b,0.991803279,0.998730159,0.991803279
frmd6_sulf2b,0.975409836,0.986666667,0.975409836
ccdc187_sulf2b,0.982608696,0.982608696,0.991803279
si:dkey-225k4.1_sulf2b,1,1,1
her2_sulf2b,1,1,1
sulf2b_timp2a,0.983606557,0.991304348,0.983606557
ptbp3_sulf2b,0.973913043,0.923809524,0.923809524
myclb_sulf2b,0.991304348,0.989206349,0.989206349
arrdc3a_sulf2b,0.983606557,0.982222222,0.982222222
basp1_sulf2b,1,1,1
pnp5a_sulf2b,0.967213115,0.991304348,0.967213115
gne_sulf2b,0.983606557,0.992380952,0.983606557
foxp4_sulf2b,0.973913043,0.973913043,0.977142857
slc38a2_sulf2b,0.967213115,0.972063492,0.967213115
sulf2b_trib3,0.983606557,0.995555556,0.983606557
foxo1a_sulf2b,0.982608696,0.972698413,0.972698413
frmd6_hprt1,0.991803279,0.993015873,0.991803279
ccdc187_hprt1,1,0.998095238,0.998095238
hprt1_si:dkey-225k4.1,1,1,1
her2_hprt1,1,1,1
hprt1_timp2a,1,0.998095238,0.998095238
hprt1_ptbp3,0.983606557,0.968888889,0.968888889
hprt1_myclb,1,0.991746032,0.991746032
arrdc3a_hprt1,0.991803279,0.992380952,0.991803279
basp1_hprt1,1,1,1
hprt1_pnp5a,1,1,1
gne_hprt1,1,0.998095238,0.998095238
foxp4_hprt1,0.991304348,0.984761905,0.984761905
hprt1_slc38a2,0.975409836,0.988571429,0.975409836
hprt1_trib3,1,0.998730159,0.998730159
foxo1a_hprt1,0.973913043,0.973913043,0.983492063
ccdc187_frmd6,0.991304348,0.991304348,0.991803279
frmd6_si:dkey-225k4.1,1,1,1
frmd6_her2,1,1,1
frmd6_timp2a,0.982608696,0.982608696,0.983606557
frmd6_ptbp3,0.939130435,0.883809524,0.883809524
frmd6_myclb,0.983606557,0.975873016,0.975873016
basp1_frmd6,1,1,1
frmd6_pnp5a,0.959016393,0.999365079,0.959016393
frmd6_gne,0.983606557,0.992380952,0.983606557
foxp4_frmd6,0.939130435,0.939130435,0.942222222
frmd6_slc38a2,0.965217391,0.951111111,0.951111111
frmd6_trib3,0.975409836,0.982608696,0.975409836
ccdc187_si:dkey-225k4.1,1,1,1
ccdc187_her2,1,1,1
ccdc187_timp2a,0.991803279,0.998095238,0.991803279
ccdc187_ptbp3,0.982608696,0.947936508,0.947936508
ccdc187_myclb,1,0.988571429,0.988571429
arrdc3a_ccdc187,0.991304348,0.991111111,0.991111111
basp1_ccdc187,1,1,1
ccdc187_pnp5a,0.983606557,1,0.983606557
ccdc187_gne,0.991803279,0.996190476,0.991803279
ccdc187_foxp4,0.956521739,0.956521739,0.972698413
ccdc187_slc38a2,0.973913043,0.973913043,0.977142857
ccdc187_trib3,0.991304348,0.991304348,0.998730159
ccdc187_foxo1a,0.965217391,0.965217391,0.971428571
her2_si:dkey-225k4.1,1,1,1
si:dkey-225k4.1_timp2a,1,1,1
ptbp3_si:dkey-225k4.1,1,0.999365079,0.999365079
myclb_si:dkey-225k4.1,1,0.999365079,0.999365079
arrdc3a_si:dkey-225k4.1,1,0.999365079,0.999365079
basp1_si:dkey-225k4.1,1,1,1
pnp5a_si:dkey-225k4.1,1,1,1
gne_si:dkey-225k4.1,1,1,1
foxp4_si:dkey-225k4.1,1,0.999365079,0.999365079
si:dkey-225k4.1_slc38a2,1,0.999365079,0.999365079
si:dkey-225k4.1_trib3,1,1,1
foxo1a_si:dkey-225k4.1,1,1,1
her2_timp2a,1,1,1
her2_ptbp3,1,1,1
her2_myclb,1,1,1
arrdc3a_her2,1,1,1
basp1_her2,1,1,1
her2_pnp5a,1,1,1
gne_her2,1,1,1
foxp4_her2,1,1,1
her2_slc38a2,1,1,1
her2_trib3,1,1,1
foxo1a_her2,1,1,1
ptbp3_timp2a,0.982608696,0.974603175,0.974603175
myclb_timp2a,0.991304348,0.991304348,0.997460317
arrdc3a_timp2a,0.967213115,0.995555556,0.967213115
basp1_timp2a,1,0.999365079,0.999365079
pnp5a_timp2a,0.942622951,1,0.942622951
gne_timp2a,0.975409836,0.994920635,0.975409836
foxp4_timp2a,0.973913043,0.973913043,0.975409836
slc38a2_timp2a,0.967213115,0.987936508,0.967213115
timp2a_trib3,0.983606557,0.998095238,0.983606557
foxo1a_timp2a,0.959016393,0.973913043,0.959016393
myclb_ptbp3,0.967213115,0.848253968,0.848253968
arrdc3a_ptbp3,0.983606557,0.841904762,0.841904762
basp1_ptbp3,1,0.999365079,0.999365079
pnp5a_ptbp3,0.950819672,0.991304348,0.950819672
gne_ptbp3,0.975409836,0.951746032,0.951746032
foxp4_ptbp3,0.904347826,0.646349206,0.646349206
ptbp3_slc38a2,0.901639344,0.730793651,0.730793651
ptbp3_trib3,0.982608696,0.973968254,0.973968254
foxo1a_ptbp3,0.930434783,0.577777778,0.577777778
arrdc3a_myclb,1,0.964444444,0.964444444
basp1_myclb,1,1,1
myclb_pnp5a,0.959016393,0.999365079,0.959016393
gne_myclb,0.975409836,0.989206349,0.975409836
foxp4_myclb,0.956521739,0.914920635,0.914920635
myclb_slc38a2,0.967213115,0.938412698,0.938412698
myclb_trib3,0.982608696,0.982608696,0.983606557
foxo1a_myclb,0.973913043,0.914920635,0.914920635
arrdc3a_basp1,1,1,1
arrdc3a_pnp5a,0.950819672,0.999365079,0.950819672
arrdc3a_gne,1,0.988571429,0.988571429
arrdc3a_foxp4,0.975409836,0.933333333,0.933333333
arrdc3a_slc38a2,0.967213115,0.938412698,0.938412698
arrdc3a_trib3,0.991304348,0.991304348,0.991746032
basp1_pnp5a,1,1,1
basp1_gne,1,1,1
basp1_slc38a2,1,0.999365079,0.999365079
basp1_trib3,1,1,1
basp1_foxo1a,1,1,1
gne_pnp5a,0.950819672,1,0.950819672
foxp4_pnp5a,0.959016393,0.991304348,0.959016393
pnp5a_slc38a2,0.926229508,0.973913043,0.926229508
pnp5a_trib3,0.926229508,1,0.926229508
foxo1a_pnp5a,0.918032787,0.991304348,0.918032787
foxp4_gne,0.991803279,0.976507937,0.976507937
gne_slc38a2,0.967213115,0.982222222,0.967213115
gne_trib3,0.983606557,0.998095238,0.983606557
foxo1a_gne,0.975409836,0.972698413,0.972698413
foxp4_slc38a2,0.93442623,0.892063492,0.892063492
foxp4_trib3,0.982608696,0.982608696,0.984126984
foxo1a_foxp4,0.904347826,0.817142857,0.817142857
slc38a2_trib3,0.956521739,0.956521739,0.967213115
foxo1a_slc38a2,0.918032787,0.855873016,0.855873016
foxo1a_trib3,0.973913043,0.973913043,0.975409836
marcksl1b_pdgfra,1,1,1
htra1b_pdgfra,1,1,1
pdgfra_rerglb,1,1,1
lamb2l_pdgfra,1,1,1
pdgfra_tp53inp1,1,1,1
cldn11b_pdgfra,1,1,1
col16a1_pdgfra,1,1,1
CU861453.1_pdgfra,1,1,1
fxyd6l_pdgfra,1,1,1
htra1a_pdgfra,1,1,1
enpp6_pdgfra,1,1,1
pdgfra_si:ch211-250c4.4,1,1,1
itga9_pdgfra,1,1,1
pdgfra_wu:fj16a03,1,1,1
abcc12_pdgfra,1,1,1
pdgfra_smoc2,1,1,1
bmpr2a_pdgfra,1,1,1
pam_pdgfra,1,1,1
pdgfra_rftn2,1,1,1
cdc14ab_pdgfra,1,0.998730159,0.998730159
PDE3B_pdgfra,1,0.998730159,0.998730159
nucb2a_pdgfra,1,1,1
htra1b_marcksl1b,0.991803279,0.986666667,0.986666667
marcksl1b_rerglb,1,1,1
lamb2l_marcksl1b,0.983606557,1,0.983606557
marcksl1b_tp53inp1,0.991803279,0.989206349,0.989206349
cldn11b_marcksl1b,1,0.999365079,0.999365079
col16a1_marcksl1b,1,0.997460317,0.997460317
CU861453.1_marcksl1b,1,0.997460317,0.997460317
fxyd6l_marcksl1b,0.991803279,0.997460317,0.991803279
htra1a_marcksl1b,0.991304348,0.991304348,0.999365079
enpp6_marcksl1b,1,1,1
marcksl1b_si:ch211-250c4.4,0.991803279,0.999365079,0.991803279
marcksl1b_nrp2a,1,1,1
itga9_marcksl1b,0.975409836,0.996190476,0.975409836
marcksl1b_wu:fj16a03,1,0.999365079,0.999365079
abcc12_marcksl1b,1,1,1
marcksl1b_smoc2,1,0.999365079,0.999365079
bmpr2a_marcksl1b,1,0.994920635,0.994920635
marcksl1b_pam,0.991304348,0.98984127,0.98984127
marcksl1b_rftn2,1,0.998730159,0.998730159
cdc14ab_marcksl1b,0.967213115,0.963809524,0.963809524
marcksl1b_PDE3B,0.967213115,0.94984127,0.94984127
marcksl1b_nucb2a,0.991803279,0.993015873,0.991803279
htra1b_rerglb,1,1,1
htra1b_lamb2l,0.991803279,0.998730159,0.991803279
htra1b_tp53inp1,1,0.973968254,0.973968254
cldn11b_htra1b,1,0.999365079,0.999365079
col16a1_htra1b,1,0.997460317,0.997460317
CU861453.1_htra1b,1,0.994920635,0.994920635
fxyd6l_htra1b,1,0.999365079,0.999365079
htra1a_htra1b,1,0.996825397,0.996825397
enpp6_htra1b,1,0.999365079,0.999365079
htra1b_si:ch211-250c4.4,1,0.996190476,0.996190476
htra1b_nrp2a,1,0.998095238,0.998095238
htra1b_itga9,0.991304348,0.986666667,0.986666667
htra1b_wu:fj16a03,1,0.999365079,0.999365079
abcc12_htra1b,1,1,1
htra1b_smoc2,1,0.998730159,0.998730159
bmpr2a_htra1b,1,0.991111111,0.991111111
htra1b_pam,1,0.97968254,0.97968254
htra1b_rftn2,0.991304348,0.991304348,0.998095238
cdc14ab_htra1b,0.982608696,0.876190476,0.876190476
htra1b_PDE3B,0.991304348,0.896507937,0.896507937
htra1b_nucb2a,1,0.976507937,0.976507937
lamb2l_rerglb,1,1,1
rerglb_tp53inp1,1,1,1
cldn11b_rerglb,1,1,1
col16a1_rerglb,1,1,1
CU861453.1_rerglb,1,1,1
fxyd6l_rerglb,1,1,1
htra1a_rerglb,1,1,1
enpp6_rerglb,1,1,1
rerglb_si:ch211-250c4.4,1,1,1
nrp2a_rerglb,1,1,1
itga9_rerglb,1,1,1
rerglb_wu:fj16a03,1,1,1
abcc12_rerglb,1,1,1
rerglb_smoc2,1,1,1
bmpr2a_rerglb,1,1,1
pam_rerglb,1,1,1
rerglb_rftn2,1,1,1
cdc14ab_rerglb,1,1,1
PDE3B_rerglb,1,1,1
nucb2a_rerglb,1,1,1
lamb2l_tp53inp1,1,1,1
cldn11b_lamb2l,1,1,1
col16a1_lamb2l,1,1,1
CU861453.1_lamb2l,0.991803279,1,0.991803279
fxyd6l_lamb2l,0.991304348,0.991304348,1
htra1a_lamb2l,1,1,1
enpp6_lamb2l,1,1,1
lamb2l_si:ch211-250c4.4,1,1,1
lamb2l_nrp2a,1,1,1
itga9_lamb2l,0.991803279,0.999365079,0.991803279
lamb2l_wu:fj16a03,1,0.999365079,0.999365079
abcc12_lamb2l,1,1,1
lamb2l_smoc2,0.991803279,1,0.991803279
bmpr2a_lamb2l,1,0.999365079,0.999365079
lamb2l_pam,0.991803279,0.998730159,0.991803279
lamb2l_rftn2,0.991803279,1,0.991803279
cdc14ab_lamb2l,0.991304348,0.991304348,0.991803279
lamb2l_PDE3B,0.991304348,0.991304348,0.996825397
lamb2l_nucb2a,0.991304348,0.991304348,0.991803279
cldn11b_tp53inp1,1,0.996190476,0.996190476
col16a1_tp53inp1,1,0.998730159,0.998730159
CU861453.1_tp53inp1,0.991803279,0.997460317,0.991803279
fxyd6l_tp53inp1,0.983606557,0.998095238,0.983606557
htra1a_tp53inp1,1,1,1
enpp6_tp53inp1,1,0.999365079,0.999365079
si:ch211-250c4.4_tp53inp1,1,0.998095238,0.998095238
nrp2a_tp53inp1,1,0.998095238,0.998095238
itga9_tp53inp1,1,0.986666667,0.986666667
tp53inp1_wu:fj16a03,1,0.996825397,0.996825397
abcc12_tp53inp1,1,1,1
smoc2_tp53inp1,1,0.998730159,0.998730159
bmpr2a_tp53inp1,1,0.995555556,0.995555556
pam_tp53inp1,0.991803279,0.98031746,0.98031746
rftn2_tp53inp1,1,0.998095238,0.998095238
cdc14ab_tp53inp1,0.983606557,0.885079365,0.885079365
PDE3B_tp53inp1,0.983606557,0.895873016,0.895873016
nucb2a_tp53inp1,1,0.97968254,0.97968254
cldn11b_col16a1,1,1,1
cldn11b_CU861453.1,1,0.999365079,0.999365079
cldn11b_fxyd6l,0.991304348,0.991304348,1
cldn11b_htra1a,1,1,1
cldn11b_enpp6,1,1,1
cldn11b_si:ch211-250c4.4,1,1,1
cldn11b_nrp2a,1,0.999365079,0.999365079
cldn11b_itga9,1,0.999365079,0.999365079
cldn11b_wu:fj16a03,1,1,1
abcc12_cldn11b,1,1,1
cldn11b_smoc2,1,0.999365079,0.999365079
bmpr2a_cldn11b,0.991304348,0.991304348,0.999365079
cldn11b_pam,1,0.999365079,0.999365079
cldn11b_rftn2,0.991304348,0.991304348,0.999365079
cdc14ab_cldn11b,1,0.994920635,0.994920635
cldn11b_PDE3B,0.991304348,0.991304348,0.994285714
cldn11b_nucb2a,1,0.998730159,0.998730159
col16a1_CU861453.1,1,0.999365079,0.999365079
col16a1_fxyd6l,1,1,1
col16a1_htra1a,1,1,1
col16a1_enpp6,1,1,1
col16a1_si:ch211-250c4.4,1,0.999365079,0.999365079
col16a1_nrp2a,1,1,1
col16a1_itga9,0.991304348,0.991304348,0.999365079
col16a1_wu:fj16a03,1,1,1
abcc12_col16a1,1,1,1
col16a1_smoc2,1,1,1
bmpr2a_col16a1,1,0.999365079,0.999365079
col16a1_pam,0.991803279,0.995555556,0.991803279
col16a1_rftn2,0.991304348,0.991304348,1
cdc14ab_col16a1,0.991803279,0.99047619,0.99047619
col16a1_PDE3B,0.983606557,0.98984127,0.983606557
col16a1_nucb2a,1,0.998730159,0.998730159
CU861453.1_fxyd6l,0.991803279,0.999365079,0.991803279
CU861453.1_htra1a,1,1,1
CU861453.1_enpp6,1,1,1
CU861453.1_si:ch211-250c4.4,1,0.999365079,0.999365079
CU861453.1_nrp2a,1,1,1
CU861453.1_itga9,0.991304348,0.991304348,0.996190476
CU861453.1_wu:fj16a03,1,1,1
abcc12_CU861453.1,1,1,1
CU861453.1_smoc2,0.991803279,0.999365079,0.991803279
bmpr2a_CU861453.1,1,0.998095238,0.998095238
CU861453.1_pam,0.991803279,0.994285714,0.991803279
CU861453.1_rftn2,0.991803279,0.998730159,0.991803279
cdc14ab_CU861453.1,0.991803279,0.977142857,0.977142857
CU861453.1_PDE3B,0.983606557,0.970793651,0.970793651
CU861453.1_nucb2a,0.991803279,0.993015873,0.991803279
fxyd6l_htra1a,0.991304348,0.991304348,1
enpp6_fxyd6l,1,1,1
fxyd6l_si:ch211-250c4.4,0.991803279,0.999365079,0.991803279
fxyd6l_nrp2a,1,1,1
fxyd6l_itga9,0.959016393,1,0.959016393
fxyd6l_wu:fj16a03,0.973913043,0.973913043,0.991803279
abcc12_fxyd6l,1,1,1
fxyd6l_smoc2,0.93442623,1,0.93442623
bmpr2a_fxyd6l,0.965217391,0.965217391,0.967213115
fxyd6l_pam,0.973913043,0.973913043,0.991803279
fxyd6l_rftn2,0.991304348,0.991304348,0.991803279
cdc14ab_fxyd6l,0.918032787,0.973913043,0.918032787
fxyd6l_PDE3B,0.909836066,0.930434783,0.909836066
fxyd6l_nucb2a,0.939130435,0.939130435,0.999365079
enpp6_htra1a,1,1,1
htra1a_si:ch211-250c4.4,1,1,1
htra1a_nrp2a,1,1,1
htra1a_itga9,1,0.998730159,0.998730159
htra1a_wu:fj16a03,0.991304348,0.991304348,1
abcc12_htra1a,1,1,1
htra1a_smoc2,1,0.999365079,0.999365079
bmpr2a_htra1a,1,0.998730159,0.998730159
htra1a_pam,0.991304348,0.991304348,0.997460317
htra1a_rftn2,1,0.998730159,0.998730159
cdc14ab_htra1a,1,0.993015873,0.993015873
htra1a_PDE3B,0.991304348,0.991304348,0.991746032
htra1a_nucb2a,1,0.998095238,0.998095238
enpp6_si:ch211-250c4.4,1,1,1
enpp6_nrp2a,1,1,1
enpp6_itga9,1,1,1
enpp6_wu:fj16a03,1,1,1
abcc12_enpp6,1,1,1
enpp6_smoc2,1,1,1
bmpr2a_enpp6,0.991803279,1,0.991803279
enpp6_pam,1,1,1
enpp6_rftn2,1,1,1
cdc14ab_enpp6,1,0.998095238,0.998095238
enpp6_PDE3B,1,0.998095238,0.998095238
enpp6_nucb2a,1,0.998730159,0.998730159
nrp2a_si:ch211-250c4.4,1,1,1
itga9_si:ch211-250c4.4,1,0.998095238,0.998095238
si:ch211-250c4.4_wu:fj16a03,1,1,1
abcc12_si:ch211-250c4.4,1,1,1
si:ch211-250c4.4_smoc2,1,1,1
bmpr2a_si:ch211-250c4.4,1,1,1
pam_si:ch211-250c4.4,0.991304348,0.991304348,0.998730159
rftn2_si:ch211-250c4.4,1,0.999365079,0.999365079
cdc14ab_si:ch211-250c4.4,0.991304348,0.991304348,0.991746032
PDE3B_si:ch211-250c4.4,0.991304348,0.99047619,0.99047619
nucb2a_si:ch211-250c4.4,1,0.999365079,0.999365079
itga9_nrp2a,1,0.999365079,0.999365079
nrp2a_wu:fj16a03,1,1,1
abcc12_nrp2a,1,1,1
nrp2a_smoc2,1,1,1
bmpr2a_nrp2a,1,0.999365079,0.999365079
nrp2a_pam,1,0.998730159,0.998730159
nrp2a_rftn2,1,1,1
cdc14ab_nrp2a,1,0.98984127,0.98984127
nrp2a_PDE3B,1,0.993650794,0.993650794
nrp2a_nucb2a,1,0.997460317,0.997460317
itga9_wu:fj16a03,1,0.998730159,0.998730159
abcc12_itga9,1,1,1
itga9_smoc2,1,0.998730159,0.998730159
bmpr2a_itga9,0.982608696,0.982608696,0.991803279
itga9_pam,0.991304348,0.988571429,0.988571429
itga9_rftn2,0.982608696,0.982608696,0.991803279
cdc14ab_itga9,0.973913043,0.936507937,0.936507937
itga9_PDE3B,0.959016393,0.947301587,0.947301587
itga9_nucb2a,1,0.987301587,0.987301587
abcc12_wu:fj16a03,1,1,1
smoc2_wu:fj16a03,0.991803279,1,0.991803279
bmpr2a_wu:fj16a03,0.991803279,1,0.991803279
pam_wu:fj16a03,1,0.998730159,0.998730159
rftn2_wu:fj16a03,1,1,1
cdc14ab_wu:fj16a03,0.991304348,0.991304348,0.991746032
PDE3B_wu:fj16a03,0.973913043,0.973913043,0.992380952
nucb2a_wu:fj16a03,1,0.997460317,0.997460317
abcc12_smoc2,1,1,1
abcc12_bmpr2a,1,1,1
abcc12_pam,1,1,1
abcc12_rftn2,1,1,1
abcc12_cdc14ab,1,0.999365079,0.999365079
abcc12_PDE3B,1,0.999365079,0.999365079
abcc12_nucb2a,1,1,1
bmpr2a_smoc2,0.975409836,0.999365079,0.975409836
pam_smoc2,0.991803279,1,0.991803279
rftn2_smoc2,0.975409836,0.998730159,0.975409836
cdc14ab_smoc2,0.950819672,0.993015873,0.950819672
PDE3B_smoc2,0.926229508,0.994285714,0.926229508
nucb2a_smoc2,0.975409836,0.999365079,0.975409836
bmpr2a_pam,0.973913043,0.973913043,0.996190476
bmpr2a_rftn2,0.991304348,0.991304348,0.991803279
bmpr2a_cdc14ab,0.973913043,0.973913043,0.975409836
bmpr2a_PDE3B,0.939130435,0.939130435,0.959016393
bmpr2a_nucb2a,0.982608696,0.982608696,0.991803279
pam_rftn2,0.991803279,0.996825397,0.991803279
cdc14ab_pam,0.973913043,0.90984127,0.90984127
pam_PDE3B,0.965217391,0.907936508,0.907936508
nucb2a_pam,0.991304348,0.983492063,0.983492063
cdc14ab_rftn2,0.973913043,0.973913043,0.983606557
PDE3B_rftn2,0.965217391,0.965217391,0.983606557
nucb2a_rftn2,0.975409836,0.998095238,0.975409836
cdc14ab_PDE3B,0.87826087,0.514920635,0.514920635
cdc14ab_nucb2a,0.991304348,0.901587302,0.901587302
nucb2a_PDE3B,0.973913043,0.913650794,0.913650794
cahz_lhx9,1,1,1
lhx9_zgc:153311,1,1,1
fgfr3_lhx9,1,0.998730159,0.998730159
cdh4_lhx9,1,0.998095238,0.998095238
irx3a_lhx9,1,0.999365079,0.999365079
irx5a_lhx9,1,0.998095238,0.998095238
fkbp1b_lhx9,1,0.999365079,0.999365079
hsbp1a_lhx9,1,0.999365079,0.999365079
lhx9_pcolceb,1,1,1
hpn_lhx9,1,0.999365079,0.999365079
lhx9_nog1,1,1,1
lhx9_si:ch211-137i24.10,1,1,1
fgfr4_lhx9,1,1,1
lhx9_nanos1,1,1,1
lhx9_si:dkey-188i13.6,1,1,1
lhx9_tmeff1b,1,1,1
fstl3_lhx9,1,1,1
ackr3b_lhx9,1,1,1
atoh8_lhx9,1,0.999365079,0.999365079
lhx9_yap1,1,0.998095238,0.998095238
lhx9_nog3,1,1,1
lhx9_zgc:152791,1,1,1
lhx9_pik3c2a,1,0.997460317,0.997460317
lhx9_slc12a7b,1,1,1
cahz_zgc:153311,1,1,1
cahz_fgfr3,0.904347826,0.904347826,0.999365079
cahz_cdh4,0.852173913,0.852173913,0.994920635
cahz_irx3a,1,0.998730159,0.998730159
cahz_irx5a,1,1,1
cahz_emilin1a,1,1,1
cahz_fkbp1b,0.982608696,0.982608696,0.998095238
cahz_hsbp1a,0.991304348,0.991304348,0.999365079
cahz_pcolceb,1,1,1
cahz_hpn,0.904347826,0.904347826,0.999365079
cahz_nog1,1,1,1
cahz_si:ch211-137i24.10,1,1,1
cahz_fgfr4,0.982608696,0.982608696,1
cahz_nanos1,0.913043478,0.913043478,0.998095238
cahz_si:ch211-207d6.2,1,1,1
cahz_si:dkey-188i13.6,1,1,1
cahz_tmeff1b,0.982608696,0.982608696,1
cahz_fstl3,0.982608696,0.982608696,1
ackr3b_cahz,0.930434783,0.930434783,0.999365079
atoh8_cahz,0.991304348,0.991304348,1
cahz_yap1,0.860869565,0.860869565,0.998095238
cahz_nog3,1,1,1
bmp6_cahz,0.982608696,0.982608696,1
cahz_zgc:152791,1,1,1
cahz_pik3c2a,0.947826087,0.947826087,0.997460317
cahz_slc12a7b,0.92173913,0.92173913,0.999365079
fgfr3_zgc:153311,1,1,1
cdh4_zgc:153311,1,1,1
irx3a_zgc:153311,1,1,1
irx5a_zgc:153311,1,1,1
emilin1a_zgc:153311,1,1,1
hsbp1a_zgc:153311,1,1,1
pcolceb_zgc:153311,1,1,1
hpn_zgc:153311,1,1,1
nog1_zgc:153311,1,1,1
si:ch211-137i24.10_zgc:153311,1,1,1
fgfr4_zgc:153311,1,1,1
nanos1_zgc:153311,1,1,1
si:ch211-207d6.2_zgc:153311,1,1,1
si:dkey-188i13.6_zgc:153311,1,1,1
tmeff1b_zgc:153311,1,1,1
fstl3_zgc:153311,1,1,1
ackr3b_zgc:153311,1,1,1
atoh8_zgc:153311,1,1,1
yap1_zgc:153311,1,1,1
nog3_zgc:153311,1,1,1
bmp6_zgc:153311,1,1,1
zgc:152791_zgc:153311,1,1,1
pik3c2a_zgc:153311,1,1,1
slc12a7b_zgc:153311,1,1,1
cdh4_fgfr3,0.965217391,0.965217391,0.975873016
fgfr3_irx3a,0.991803279,0.998730159,0.991803279
fgfr3_irx5a,1,0.998095238,0.998095238
emilin1a_fgfr3,1,1,1
fgfr3_fkbp1b,0.991304348,0.991304348,0.993650794
fgfr3_hsbp1a,1,0.996190476,0.996190476
fgfr3_pcolceb,1,0.999365079,0.999365079
fgfr3_hpn,0.965217391,0.965217391,0.991803279
fgfr3_nog1,1,1,1
fgfr3_si:ch211-137i24.10,1,1,1
fgfr3_fgfr4,1,1,1
fgfr3_nanos1,0.956521739,0.956521739,0.991803279
fgfr3_si:ch211-207d6.2,1,1,1
fgfr3_si:dkey-188i13.6,1,1,1
fgfr3_tmeff1b,0.982608696,0.982608696,0.998730159
fgfr3_fstl3,1,0.998095238,0.998095238
ackr3b_fgfr3,1,0.993015873,0.993015873
atoh8_fgfr3,1,0.999365079,0.999365079
fgfr3_yap1,0.913043478,0.913043478,0.991746032
fgfr3_nog3,1,1,1
bmp6_fgfr3,0.982608696,0.982608696,1
fgfr3_zgc:152791,1,1,1
fgfr3_pik3c2a,0.965217391,0.965217391,0.989206349
fgfr3_slc12a7b,0.956521739,0.956521739,0.998095238
cdh4_irx3a,0.991803279,0.984761905,0.984761905
cdh4_irx5a,1,0.99047619,0.99047619
cdh4_emilin1a,1,0.999365079,0.999365079
cdh4_fkbp1b,1,0.976507937,0.976507937
cdh4_hsbp1a,0.991304348,0.985396825,0.985396825
cdh4_pcolceb,1,0.997460317,0.997460317
cdh4_hpn,0.913043478,0.913043478,0.937142857
cdh4_nog1,1,1,1
cdh4_si:ch211-137i24.10,1,1,1
cdh4_fgfr4,0.991304348,0.991304348,1
cdh4_nanos1,0.939130435,0.939130435,0.986666667
cdh4_si:ch211-207d6.2,1,0.999365079,0.999365079
cdh4_si:dkey-188i13.6,1,1,1
cdh4_tmeff1b,1,0.994285714,0.994285714
cdh4_fstl3,0.991304348,0.991304348,0.991803279
ackr3b_cdh4,0.956521739,0.956521739,0.967213115
atoh8_cdh4,0.982608696,0.982608696,0.997460317
cdh4_yap1,0.913043478,0.913043478,0.951746032
cdh4_nog3,1,1,1
bmp6_cdh4,1,0.998730159,0.998730159
cdh4_zgc:152791,1,1,1
cdh4_pik3c2a,0.956521739,0.922539683,0.922539683
cdh4_slc12a7b,0.973913043,0.973913043,0.993015873
irx3a_irx5a,0.991803279,0.995555556,0.991803279
emilin1a_irx3a,1,1,1
fkbp1b_irx3a,1,0.998095238,0.998095238
hsbp1a_irx3a,1,0.999365079,0.999365079
irx3a_pcolceb,1,1,1
hpn_irx3a,0.967213115,0.996190476,0.967213115
irx3a_nog1,1,1,1
irx3a_si:ch211-137i24.10,1,1,1
fgfr4_irx3a,1,1,1
irx3a_nanos1,0.983606557,0.998730159,0.983606557
irx3a_si:ch211-207d6.2,1,0.998730159,0.998730159
irx3a_si:dkey-188i13.6,1,1,1
irx3a_tmeff1b,1,1,1
fstl3_irx3a,1,0.999365079,0.999365079
ackr3b_irx3a,0.991803279,0.999365079,0.991803279
