Gene,Crista.SCs_spec,HCs_spec,Macula.SCs_spec
nt5e,0.996190476,1.0,0.996190476
si:ch211-22i13.2,0.955555556,0.983606557,0.955555556
si:ch211-191a24.4,0.950819672,0.950819672,0.973913043
nr2e1,1.0,1.0,1.0
sipa1l1,0.795081967,0.795081967,0.886956522
CR352243.1,1.0,1.0,1.0
ppat,0.983606557,0.965217391,0.965217391
tns3.1,0.998095238,1.0,0.998095238
hmcn1,0.994920635,0.982608696,0.982608696
paics,0.902857143,0.967213115,0.902857143
ostm1,0.943492063,0.950819672,0.943492063
si:ch211-195d17.2,0.984761905,0.973913043,0.973913043
crip2l,0.984761905,0.991803279,0.984761905
BX255963.2,0.999365079,1.0,0.999365079
taf4b,1.0,1.0,1.0
rhag,0.998730159,0.982608696,0.982608696
foxq1b,1.0,1.0,1.0
foxf2b,1.0,1.0,1.0
ckbb,0.21714285700000002,0.660869565,0.21714285700000002
psma8,0.896507937,0.959016393,0.896507937
si:ch73-257c13.2,0.98984127,0.991304348,0.98984127
man1a1,0.17396825400000004,0.918032787,0.17396825400000004
rars2,0.985396825,0.991304348,0.985396825
znf521,0.987936508,1.0,0.987936508
foxc1b,1.0,1.0,1.0
zpax2,0.998095238,1.0,0.998095238
BX510919.1,0.98031746,1.0,0.98031746
gpr132b,0.998730159,1.0,0.998730159
sec63,0.885079365,0.869565217,0.869565217
BX255963.1,1.0,0.991304348,0.991304348
mboat2b,0.903492063,0.92173913,0.903492063
sh3rf1,0.844262295,0.704347826,0.704347826
vipas39,0.955555556,0.956521739,0.955555556
rad51b,0.975409836,0.975409836,0.982608696
rab15,0.966984127,0.982608696,0.966984127
fam184a,0.32634920599999995,0.904347826,0.32634920599999995
scml4,0.918095238,0.956521739,0.918095238
gmds,0.706666667,0.844262295,0.706666667
snx14,0.831746032,0.950819672,0.831746032
tns3.2,0.745901639,0.745901639,0.87826087
zfp36l1b,0.93442623,0.930434783,0.930434783
ivns1abpa,0.5879365080000001,0.773913043,0.5879365080000001
nid2b,1.0,1.0,1.0
mcm9,0.968253968,0.965217391,0.965217391
si:dkey-15j16.3,0.999365079,1.0,0.999365079
znfl1k,0.995555556,1.0,0.995555556
swt1,0.88952381,0.901639344,0.88952381
si:dkeyp-13d11.1.1,1.0,1.0,1.0
si:dkeyp-93h6.1,0.999365079,1.0,0.999365079
kcns3b,0.998730159,1.0,0.998730159
si:dkey-6f10.3,0.946666667,0.982608696,0.946666667
si:dkey-6f10.4.1,1.0,1.0,1.0
kidins220b,0.711111111,0.803278689,0.711111111
dlgap2b,0.992380952,0.982608696,0.982608696
dlgap2b.1,0.982857143,0.982608696,0.982608696
si:dkey-15j16.6,0.999365079,1.0,0.999365079
cep85l,0.669206349,0.795081967,0.669206349
pln,0.984126984,1.0,0.984126984
katna1,0.983606557,0.983606557,0.991304348
ginm1,0.850793651,0.893442623,0.850793651
trmt1l,0.991111111,1.0,0.991111111
fntb,0.916825397,0.913043478,0.913043478
lratd1,0.918032787,0.918032787,0.942857143
xrcc3,0.991111111,0.991803279,0.991111111
mylk4b,0.950819672,0.950819672,0.986031746
si:dkeyp-114g9.1,1.0,0.991304348,0.991304348
nbas,0.5923809520000001,0.8,0.5923809520000001
cdc42bpb,0.7622950820000001,0.7622950820000001,0.803174603
id2b,0.795081967,0.795081967,0.907301587
ptger2b,1.0,1.0,1.0
niban1a,0.942622951,0.942622951,0.965217391
rnf144ab,0.967213115,0.967213115,0.982608696
C20H12orf57,0.975238095,0.982608696,0.975238095
slc35f1,0.868852459,0.6347826089999999,0.6347826089999999
serpinb1,0.991111111,0.991803279,0.991111111
si:dkey-63j12.4,1.0,1.0,1.0
BX510992.1,0.946031746,0.973913043,0.946031746
sox11b,0.975409836,0.975409836,0.982608696
igfbp3,0.62295082,0.617391304,0.617391304
BX248324.1,0.991746032,0.991304348,0.991304348
si:dkeyp-72h1.1,0.925079365,0.991304348,0.925079365
si:dkey-69c1.1,1.0,0.991304348,0.991304348
kifap3a,0.86984127,0.904347826,0.86984127
akirin2,0.976507937,0.973913043,0.973913043
igfbp1a,0.8524590160000001,0.8524590160000001,0.886956522
nus1,0.949206349,0.930434783,0.930434783
ddx1,0.959365079,0.975409836,0.959365079
cgrrf1,0.971428571,0.975409836,0.971428571
allc,0.93442623,0.93442623,0.956521739
ftr97,0.993015873,1.0,0.993015873
psmc6,0.931428571,0.982608696,0.931428571
gopc,0.918032787,0.918032787,0.923174603
mettl11b,1.0,1.0,1.0
brf1b,0.796190476,0.885245902,0.796190476
btbd6b,0.897777778,0.975409836,0.897777778
cnr1,0.975873016,1.0,0.975873016
adcy1a,0.991803279,0.982608696,0.982608696
gorab,0.983492063,0.973913043,0.973913043
prrx1b,1.0,1.0,1.0
mycn,0.983606557,0.983606557,0.996825397
max,0.894603175,0.895652174,0.894603175
dcbld1,0.868852459,0.7913043479999999,0.7913043479999999
sirt5,0.972063492,0.982608696,0.972063492
scrn2,0.974603175,0.965217391,0.965217391
si:dkey-65b13.1,0.93442623,0.93442623,0.973913043
BX901920.1,0.991746032,1.0,0.991746032
vgll2a,1.0,1.0,1.0
rngtt,0.810793651,0.844262295,0.810793651
mdn1,0.923174603,0.939130435,0.923174603
rfx6,0.999365079,1.0,0.999365079
rwdd2b,0.973968254,0.973913043,0.973913043
aasdh,0.993015873,1.0,0.993015873
smek1,0.914920635,0.947826087,0.914920635
syncrip,0.7936507939999999,0.826086957,0.7936507939999999
tnfaip2a,0.983606557,0.983606557,0.994285714
erh,0.837460317,0.930434783,0.837460317
si:dkeyp-93d12.1,0.991746032,1.0,0.991746032
CRACD,0.62031746,0.713114754,0.62031746
si:ch211-242b18.1,0.916825397,0.959016393,0.916825397
si:ch211-121a2.2,0.996825397,1.0,0.996825397
rps7,0.547936508,0.663934426,0.547936508
igf2r,0.817777778,0.92173913,0.817777778
paplnb,0.999365079,1.0,0.999365079
eif5,0.7225396829999999,0.826086957,0.7225396829999999
CR352243.2,1.0,1.0,1.0
cep135,0.967213115,0.967213115,0.987936508
serpinb1l2,0.994285714,0.991304348,0.991304348
suco,0.6349206350000001,0.608695652,0.608695652
ftr85,0.991803279,0.991803279,0.996190476
AL928866.1,1.0,1.0,1.0
rnaseh1,0.96952381,0.982608696,0.96952381
si:dkey-65b13.13,1.0,1.0,1.0
ftr97.1,0.998095238,0.991304348,0.991304348
ftr79,0.996190476,0.991304348,0.991304348
drc1,0.834920635,0.982608696,0.834920635
si:ch211-121a2.4,0.984761905,1.0,0.984761905
pnrc1,0.991746032,0.982608696,0.982608696
plg,0.997460317,1.0,0.997460317
casp8ap2,0.975873016,0.982608696,0.975873016
slc22a2,0.993015873,1.0,0.993015873
zgc:174972,0.961904762,0.975409836,0.961904762
myt1la,0.984761905,1.0,0.984761905
cx52.6,0.999365079,1.0,0.999365079
dhcr24,0.972698413,0.975409836,0.972698413
tmed5,0.978412698,0.991304348,0.978412698
slc10a1,1.0,1.0,1.0
enpp5,0.885245902,0.885245902,0.913015873
pigc,0.986666667,0.991304348,0.986666667
bach2b,0.804444444,0.87704918,0.804444444
fam167ab,0.953015873,0.967213115,0.953015873
BX279523.1,0.991746032,0.991803279,0.991746032
si:dkey-219e20.2,1.0,1.0,1.0
ddhd1b,0.967213115,0.967213115,0.973913043
srsf5b,0.7530158730000001,0.87704918,0.7530158730000001
si:ch73-57f22.2,0.994920635,0.982608696,0.982608696
slc25a24,0.967619048,0.965217391,0.965217391
ccm2,0.886984127,0.967213115,0.886984127
BX296516.1,0.997460317,0.991304348,0.991304348
kcnf1a,0.997460317,1.0,0.997460317
si:dkeyp-51f12.2,0.999365079,1.0,0.999365079
rock2bl,1.0,1.0,1.0
BX279523.3,1.0,1.0,1.0
BX279523.2,0.999365079,1.0,0.999365079
nudt14,0.711746032,0.939130435,0.711746032
lrfn2b,0.968253968,1.0,0.968253968
gabrr1,0.998095238,1.0,0.998095238
rock2b,0.983606557,0.939130435,0.939130435
si:dkey-65b13.8,0.993650794,0.973913043,0.973913043
si:dkey-65b13.9,0.987936508,1.0,0.987936508
cdk19,0.957460317,0.959016393,0.957460317
si:dkeyp-51f12.3,1.0,0.991304348,0.991304348
chst14,0.99047619,0.982608696,0.982608696
xkr6b,0.7612698410000001,0.885245902,0.7612698410000001
bsnd,1.0,1.0,1.0
BX510941.1,0.991803279,0.991803279,0.999365079
BX119992.1,0.991803279,0.991803279,0.996825397
FP017161.1,0.973333333,0.991304348,0.973333333
zgc:112001,0.991746032,1.0,0.991746032
fgfr1op,0.836190476,0.913043478,0.836190476
cdca4,0.920634921,0.895652174,0.895652174
jag2b,0.266031746,0.844262295,0.266031746
amd1,0.532698413,0.8086956519999999,0.532698413
dnm3a,0.991803279,0.991304348,0.991304348
exoc1,0.885079365,0.930434783,0.885079365
pinx1,0.942622951,0.942622951,0.958095238
dsc2l,0.7530158730000001,0.81147541,0.7530158730000001
tdh,0.6721311480000001,0.6721311480000001,0.747826087
mir199-3a,1.0,1.0,1.0
mettl13,0.991746032,0.991803279,0.991746032
stxbp6l,0.999365079,0.973913043,0.973913043
mir214a,1.0,1.0,1.0
elp3,0.947936508,0.947826087,0.947826087
mtmr9,0.937142857,0.973913043,0.937142857
olfcb1,1.0,1.0,1.0
map3k7,0.841269841,0.947826087,0.841269841
ccr6a,0.991803279,0.991803279,0.996190476
pcare2,0.997460317,0.991304348,0.991304348
pomcb,0.991803279,0.991803279,1.0
si:dkey-177p2.6,0.52,0.860655738,0.52
BX248515.2,1.0,1.0,1.0
ypel5,0.966984127,0.991803279,0.966984127
si:ch211-199m3.1,1.0,1.0,1.0
rock2b.1,0.893442623,0.852173913,0.852173913
ahsa1a,0.985396825,1.0,0.985396825
gabrr2b,0.996190476,0.991304348,0.991304348
acbd3,0.927619048,0.950819672,0.927619048
ppil4,0.959016393,0.959016393,0.965217391
ube2j1,0.978412698,0.982608696,0.978412698
si:ch211-203k16.3,0.998095238,1.0,0.998095238
gjd2b,1.0,1.0,1.0
slc16a10,0.996825397,1.0,0.996825397
nhsl1b,0.721269841,0.81147541,0.721269841
ACTC1,1.0,1.0,1.0
snx9b,0.896507937,0.87826087,0.87826087
zgc:153896,1.0,1.0,1.0
znf770,0.963809524,0.975409836,0.963809524
elmsan1a,0.994920635,0.991304348,0.991304348
usp24,0.7733333330000001,0.860869565,0.7733333330000001
hebp2,0.977142857,0.982608696,0.977142857
si:ch211-63o20.7,1.0,1.0,1.0
pnocb,1.0,1.0,1.0
meis2a,0.958730159,0.991803279,0.958730159
ak9,0.839365079,0.967213115,0.839365079
rpf2,0.989206349,0.965217391,0.965217391
znf395b,0.919365079,0.913043478,0.913043478
moxd1l,0.926229508,0.926229508,0.956521739
ppil6,0.930793651,0.991803279,0.930793651
kif25,0.998730159,1.0,0.998730159
AL929182.1,0.999365079,1.0,0.999365079
map3k5,0.542857143,0.826086957,0.542857143
paqr8,1.0,1.0,1.0
sel1l,0.931428571,0.965217391,0.931428571
henmt1,0.928888889,0.982608696,0.928888889
dusp23a,0.999365079,1.0,0.999365079
susd6,0.775238095,0.843478261,0.775238095
fam102bb,0.628571429,0.860869565,0.628571429
unc93a,1.0,1.0,1.0
si:dkey-177p2.18,0.935238095,0.982608696,0.935238095
afdna,0.10349206300000002,0.434782609,0.10349206300000002
olfml2ba,0.998730159,1.0,0.998730159
BX248418.2,0.991803279,0.991304348,0.991304348
lyrm2,0.964444444,0.982608696,0.964444444
kcnk10a,0.998730159,1.0,0.998730159
AL928920.2,0.983606557,0.983606557,0.991304348
stmn4,0.993650794,1.0,0.993650794
esr2a,0.991111111,0.991304348,0.991111111
CEP170B,0.992380952,1.0,0.992380952
il17a/f3,1.0,1.0,1.0
mcm3,0.998730159,1.0,0.998730159
BX901952.1,1.0,1.0,1.0
emilin1a,0.997460317,1.0,0.997460317
AL928920.3,1.0,1.0,1.0
pimr138,1.0,1.0,1.0
AL928920.1,1.0,1.0,1.0
CR385053.1,0.991803279,0.991304348,0.991304348
smim8,0.957460317,0.983606557,0.957460317
AL928920.4,0.995555556,1.0,0.995555556
si:dkey-273g18.1,1.0,1.0,1.0
CR385053.2,0.99047619,0.991304348,0.99047619
BDKRB2,1.0,1.0,1.0
si:ch211-241j12.3,0.972698413,0.973913043,0.972698413
pimr109,0.999365079,1.0,0.999365079
BX248418.1,1.0,1.0,1.0
CR556696.1,0.93442623,0.8086956519999999,0.8086956519999999
slc35f6,0.959365079,0.975409836,0.959365079
AL928716.1,1.0,1.0,1.0
ttbk2b,0.947936508,0.982608696,0.947936508
acat2,0.96952381,0.939130435,0.939130435
rxrgb,0.950819672,0.930434783,0.930434783
pimr133,1.0,1.0,1.0
si:ch73-212j7.3,0.959016393,0.959016393,0.973913043
atf6,0.843809524,0.860655738,0.843809524
glrx5,0.943492063,0.973913043,0.943492063
bloc1s2,0.965714286,0.973913043,0.965714286
pimr132,1.0,1.0,1.0
acot20,0.997460317,1.0,0.997460317
ankrd6b,0.915555556,0.930434783,0.915555556
pimr134,1.0,1.0,1.0
AL845550.2,0.994285714,0.991304348,0.991304348
itpa,0.977142857,0.991304348,0.977142857
acot21,1.0,1.0,1.0
pimr125,1.0,1.0,1.0
pimr124,1.0,1.0,1.0
si:ch73-212j7.3.1,0.991803279,0.991803279,0.998095238
sox7,0.991803279,0.991803279,1.0
vamp4,0.8666666670000001,0.939130435,0.8666666670000001
si:dkey-206f10.1,0.998730159,1.0,0.998730159
lats1,0.920634921,0.959016393,0.920634921
churc1,0.965079365,0.991304348,0.965079365
gpr176,0.998730159,1.0,0.998730159
spint1b,0.975409836,0.975409836,0.982608696
si:ch211-207i1.2,0.544126984,0.834782609,0.544126984
znf106b,0.972063492,0.991304348,0.972063492
capn3b,0.998730159,1.0,0.998730159
cx28.8,0.925714286,0.982608696,0.925714286
zgc:100997,0.997460317,1.0,0.997460317
rp1l1b,0.999365079,1.0,0.999365079
thbs1b,0.549180328,0.549180328,0.686956522
sod2,0.89968254,0.967213115,0.89968254
epha7,0.412698413,0.391304348,0.391304348
ankef1a,0.956190476,1.0,0.956190476
wtap,0.94984127,0.950819672,0.94984127
BX842684.2,1.0,1.0,1.0
parp1,0.943492063,0.982608696,0.943492063
chga,0.804444444,0.982608696,0.804444444
snap25a,0.994285714,1.0,0.994285714
serpina1l,1.0,1.0,1.0
BX470188.1,0.998095238,1.0,0.998095238
rps6kc1,0.942857143,0.959016393,0.942857143
hsd3b2,0.999365079,0.991304348,0.991304348
lmx1a,0.8730158729999999,0.942622951,0.8730158729999999
blk,0.999365079,1.0,0.999365079
serpina1,1.0,1.0,1.0
lrp11,0.981587302,0.991304348,0.981587302
si:dkey-19f4.2,1.0,1.0,1.0
BX470246.1,0.996190476,1.0,0.996190476
sccpdhb,0.930793651,0.965217391,0.930793651
itpk1a,0.998095238,1.0,0.998095238
znf292b,0.943492063,0.975409836,0.943492063
plpp3,0.959016393,0.959016393,0.978412698
ndufaf7,0.983606557,0.982608696,0.982608696
si:ch211-155i14.1,1.0,1.0,1.0
tmem251,0.97015873,1.0,0.97015873
si:dkeyp-55f12.3,0.97968254,0.991304348,0.97968254
si:ch211-232i5.3,0.998730159,1.0,0.998730159
cebpz,0.950819672,0.939130435,0.939130435
si:ch1073-412h12.3,0.999365079,1.0,0.999365079
pcmt,0.876190476,0.930434783,0.876190476
cnstb,0.991803279,0.991803279,0.998730159
flrt2,0.8,0.947826087,0.8
ubr7,0.968253968,0.991304348,0.968253968
si:ch211-232i5.1,0.999365079,1.0,0.999365079
fndc4a,0.8692063489999999,0.983606557,0.8692063489999999
kif26bb,0.997460317,1.0,0.997460317
si:dkey-71h2.2,0.893333333,0.967213115,0.893333333
moxd1,0.998095238,0.991304348,0.991304348
BX890544.1,1.0,1.0,1.0
si:ch211-278j3.3,0.8241269840000001,0.901639344,0.8241269840000001
katnbl1,0.967619048,0.965217391,0.965217391
fndc1,0.991803279,0.991304348,0.991304348
zp3a.1,1.0,1.0,1.0
sele,1.0,1.0,1.0
AL929349.1,0.999365079,0.991304348,0.991304348
hnrnpub,0.721269841,0.836065574,0.721269841
selp,1.0,1.0,1.0
lama4,0.980952381,0.983606557,0.980952381
ENSDARG00000042120,0.979047619,0.982608696,0.979047619
mixl1,0.998095238,1.0,0.998095238
lin9,0.950819672,0.950819672,0.956521739
dab1a,0.720634921,0.8086956519999999,0.720634921
si:ch211-155o21.3,0.996825397,1.0,0.996825397
selp.1,0.999365079,1.0,0.999365079
zp3a.2,1.0,1.0,1.0
marcksa,0.999365079,0.991304348,0.991304348
ccn2a,0.975409836,0.975409836,0.98984127
BX296562.1,1.0,1.0,1.0
znf513a,0.953015873,0.939130435,0.939130435
scyl3,0.98031746,0.982608696,0.98031746
btbd7,0.834285714,0.756521739,0.756521739
tprb,0.917460317,0.942622951,0.917460317
si:ch211-155o21.4,0.97968254,0.991304348,0.97968254
mfsd4b,0.96952381,0.982608696,0.96952381
BX322618.1,0.995555556,1.0,0.995555556
fam166c,0.991746032,1.0,0.991746032
si:dkey-51e6.1,0.960634921,0.965217391,0.960634921
si:dkey-85n7.8,1.0,1.0,1.0
prg4b,0.991803279,0.991803279,1.0
lft1,1.0,1.0,1.0
BX296562.2,1.0,1.0,1.0
rev3l,0.88,0.913043478,0.88
zpax1,0.997460317,0.991304348,0.991304348
BX322618.2,0.999365079,1.0,0.999365079
eif2b4,0.941587302,0.967213115,0.941587302
nup43,0.992380952,0.991304348,0.991304348
si:dkey-85n7.7,0.983606557,0.983606557,0.987301587
si:dkey-97l20.6,0.716190476,0.956521739,0.716190476
snx17,0.868852459,0.868852459,0.913043478
cdc42bpab,0.713015873,0.92173913,0.713015873
otofa,0.26666666699999997,0.8,0.26666666699999997
ttc32,0.97015873,0.991304348,0.97015873
atraid,0.979047619,0.991304348,0.979047619
matn3a,0.991803279,0.991304348,0.991304348
daam1b,0.738412698,0.913043478,0.738412698
fam228a,0.768888889,0.965217391,0.768888889
laptm4a,0.749206349,0.87826087,0.749206349
tab2,0.942222222,0.973913043,0.942222222
fbxo16,0.944761905,0.991304348,0.944761905
FAM177A1,0.991803279,0.991304348,0.991304348
si:dkey-85n7.6,0.994920635,1.0,0.994920635
mark3b,0.728888889,0.782608696,0.728888889
BX547930.1,1.0,1.0,1.0
CR388209.2,0.992380952,0.991304348,0.991304348
nrbp1,0.90984127,0.947826087,0.90984127
fzd3a,0.918095238,0.965217391,0.918095238
clic5b,0.46222222199999996,0.956521739,0.46222222199999996
si:dkey-54g2.2,1.0,1.0,1.0
asb2a.1,0.959016393,0.959016393,0.973913043
serpina10a,0.8647619049999999,0.975409836,0.8647619049999999
ppp4r4,0.803278689,0.803278689,0.87047619
BX255913.1,1.0,1.0,1.0
asb2a.1.1,0.993650794,0.991304348,0.991304348
runx2b,0.966984127,0.991803279,0.966984127
opn8b,0.980952381,1.0,0.980952381
mysm1,0.939047619,0.967213115,0.939047619
mut,0.853968254,0.92173913,0.853968254
BX296520.1,1.0,1.0,1.0
si:dkey-12h9.6,0.996190476,1.0,0.996190476
oma1,0.924444444,0.942622951,0.924444444
scara5,0.996190476,0.886956522,0.886956522
emc7,0.858412698,0.926229508,0.858412698
nmu,1.0,1.0,1.0
mmachc,0.996190476,0.991304348,0.991304348
BX547930.3,1.0,1.0,1.0
BX547930.2,0.991803279,0.991803279,1.0
fam49a,0.893442623,0.893442623,0.904347826
fkbp1b,0.922539683,0.947826087,0.922539683
mfsd2b,0.999365079,0.991304348,0.991304348
jun,0.23936507900000004,0.25409836100000005,0.23936507900000004
wdcp,0.997460317,0.991304348,0.991304348
CR545466.1,0.993650794,1.0,0.993650794
itsn2a,0.93442623,0.895652174,0.895652174
tube1,0.981587302,0.991304348,0.981587302
si:dkey-119m7.4,1.0,1.0,1.0
caiap,0.999365079,1.0,0.999365079
ccn6,0.991803279,0.991304348,0.991304348
tube1.1,0.999365079,1.0,0.999365079
chrm5b,1.0,1.0,1.0
ubxn2a,0.954920635,0.991803279,0.954920635
C20H6orf58,1.0,1.0,1.0
si:dkey-86e18.1,0.98984127,0.991304348,0.98984127
BX842702.1,1.0,1.0,1.0
ppp2r5a,0.868571429,0.834782609,0.834782609
atad2b,0.6292063489999999,0.770491803,0.6292063489999999
dtl,0.991803279,0.991803279,0.998095238
aven,0.942857143,0.973913043,0.942857143
ints7,0.897142857,0.886956522,0.886956522
ryr3,0.81147541,0.81147541,0.958730159
gtf2h5,0.954920635,0.983606557,0.954920635
C20H6orf58.1,1.0,1.0,1.0
fam20b,0.8749206350000001,0.942622951,0.8749206350000001
napbb,0.928253968,0.965217391,0.928253968
BX571854.1,1.0,1.0,1.0
vsnl1a,0.997460317,1.0,0.997460317
themis,1.0,1.0,1.0
si:ch211-59d15.9,0.991746032,0.991803279,0.991746032
gpcpd1,0.840634921,0.947826087,0.840634921
myct1a,0.999365079,1.0,0.999365079
prph2lb,1.0,1.0,1.0
serac1,0.972063492,0.983606557,0.972063492
chgb,0.998730159,0.991304348,0.991304348
AL954831.1,0.996825397,1.0,0.996825397
trmt6,0.974603175,0.975409836,0.974603175
pla2g7,0.97968254,0.965217391,0.965217391
sf3b6,0.862857143,0.959016393,0.862857143
tdrd6,0.997460317,1.0,0.997460317
BX088688.3,0.999365079,1.0,0.999365079
clocka,0.906666667,0.973913043,0.906666667
pdia6,0.851428571,0.885245902,0.851428571
nme6,0.982222222,0.982608696,0.982222222
apobb.1,0.991803279,0.991803279,1.0
fermt1,0.975409836,0.965217391,0.965217391
hpcal1,0.953650794,0.973913043,0.953650794
tmem179aa,0.981587302,0.991304348,0.981587302
slc22a16,1.0,1.0,1.0
bpnt1,0.975409836,0.975409836,0.982608696
BX255913.2,1.0,1.0,1.0
ptprk,0.8524590160000001,0.8524590160000001,0.930434783
baalcb,0.991803279,0.991304348,0.991304348
bmp2b,0.93442623,0.93442623,0.982608696
papola,0.8278688519999999,0.8278688519999999,0.87047619
AL929237.2,0.999365079,1.0,0.999365079
AL929237.1,0.999365079,1.0,0.999365079
BX510657.1,0.999365079,1.0,0.999365079
chrna2b,0.998730159,1.0,0.998730159
kif26aa,0.903492063,0.991304348,0.903492063
si:dkey-22l1.1,0.994920635,1.0,0.994920635
angptl1a,0.975409836,0.939130435,0.939130435
si:dkey-7c18.24,1.0,1.0,1.0
ralgps2,0.813968254,0.909836066,0.813968254
taar12j,1.0,1.0,1.0
taar12h,1.0,1.0,1.0
taar12e,1.0,1.0,1.0
taar12g,1.0,1.0,1.0
mrpl19,0.979047619,0.991803279,0.979047619
si:dkey-119m7.8,1.0,1.0,1.0
taar12f,1.0,1.0,1.0
taar12a,1.0,1.0,1.0
taar12b,1.0,1.0,1.0
taar12c,1.0,1.0,1.0
taar12i,1.0,1.0,1.0
BX088688.1,0.995555556,1.0,0.995555556
taar1b,1.0,1.0,1.0
taar11,1.0,1.0,1.0
taar10b,1.0,1.0,1.0
taar10d,1.0,1.0,1.0
taar10c,1.0,1.0,1.0
taar10a,1.0,1.0,1.0
tmem165,0.878095238,0.956521739,0.878095238
ptk2bb,0.975409836,0.975409836,0.996825397
stx7l,0.983606557,0.973913043,0.973913043
taar13b,1.0,1.0,1.0
taar15,1.0,1.0,1.0
taar13e,1.0,1.0,1.0
taar14l,1.0,1.0,1.0
taar13a,1.0,1.0,1.0
si:dkey-246e3.4,1.0,1.0,1.0
taar13d,1.0,1.0,1.0
usta,0.865396825,0.739130435,0.739130435
mep1a.1,0.991803279,0.991803279,1.0
taar10,0.983606557,0.983606557,0.994920635
BX088688.2,0.998730159,1.0,0.998730159
srd5a3,0.957460317,0.983606557,0.957460317
taar14a,1.0,1.0,1.0
taar13c,1.0,1.0,1.0
taar14h,1.0,1.0,1.0
taar14i,1.0,1.0,1.0
taar14j,1.0,1.0,1.0
taar14e,1.0,1.0,1.0
taar14g,0.999365079,1.0,0.999365079
kcnk3a,0.895873016,0.975409836,0.895873016
kdr,0.998095238,1.0,0.998095238
si:dkey-183n20.15,0.995555556,1.0,0.995555556
pfas,0.995555556,0.982608696,0.982608696
taar14f,1.0,1.0,1.0
taar14d,1.0,1.0,1.0
taar14b,1.0,1.0,1.0
flvcr2b,0.868852459,0.773913043,0.773913043
zyg11,0.916825397,0.939130435,0.916825397
mthfd1a,0.984126984,0.991304348,0.984126984
pdcb,0.984126984,1.0,0.984126984
hook1,0.902857143,0.956521739,0.902857143
echdc2,0.90031746,0.973913043,0.90031746
bmf2,1.0,1.0,1.0
coa7,0.978412698,0.991304348,0.978412698
adgrg11,0.983606557,0.983606557,0.991304348
sash1a,0.844262295,0.844262295,0.913043478
si:dkey-1h6.8,0.999365079,1.0,0.999365079
ylpm1,0.7098412700000001,0.826086957,0.7098412700000001
zbtb25,1.0,1.0,1.0
adgrf3b,0.998730159,1.0,0.998730159
zbtb1,0.989206349,0.991304348,0.989206349
mep1a.2,0.999365079,1.0,0.999365079
enpp1,0.799365079,0.7913043479999999,0.7913043479999999
syne1a,0.76,0.904347826,0.76
ptgs2b,0.909836066,0.909836066,0.991304348
zc3h14,0.850793651,0.942622951,0.850793651
zgc:153157,0.999365079,1.0,0.999365079
fynb,0.942622951,0.942622951,0.956521739
rad51,0.967213115,0.967213115,0.993650794
vrtn,1.0,1.0,1.0
BX255917.1,0.999365079,1.0,0.999365079
tmem244,0.997460317,1.0,0.997460317
l3mbtl3,0.97015873,1.0,0.97015873
