Gene,Late RPCs,Photoreceptor Precursor,RGC,Early RPCs,Amacrine,Muller Glia,Horizontal,Bipolar,Photoreceptor
pdgfaa_zic2a,0.001738241,0.001251564,0,0.005938785,0.00075815,0,0,0,0
zgc:110796_zic2a,0.023006135,0.008760951,0.011645963,0.091061367,0.00227445,0.004484305,0.002314815,0.000513875,0.003552398
enox2_zic2a,0.002351738,0.003754693,0.00310559,0.012638952,0.000379075,0.004484305,0,0,0.001776199
epha2a_zic5,0.007259714,0,0.003881988,0.012486676,0,0.002242152,0,0,0
olig4_zic5,0.001124744,0,0.003881988,0.002740978,0,0,0,0,0
atoh1a_zic5,0.000408998,0,0,0.001218212,0,0,0,0,0
fzd10_zic5,0.004805726,0,0.001552795,0.007309274,0,0.002242152,0,0,0
boc_zic5,0.022597137,0,0.00310559,0.05314451,0,0.002242152,0.00462963,0,0
pax7b_zic5,0.000408998,0,0.000776398,0.000609106,0,0,0,0,0
pax3a_zic5,0.001431493,0,0.000776398,0.003350084,0,0,0,0,0
mdkb_zic5,0.023108384,0.005006258,0.014751553,0.028475712,0.0030326,0.004484305,0.00462963,0.002055498,0.003552398
mxd3_zic5,0.013190184,0.003754693,0.003881988,0.030150754,0.000379075,0.002242152,0.00462963,0.000513875,0
pdgfaa_zic5,0.001431493,0,0,0.002740978,0,0,0,0,0
zgc:110796_zic5,0.011554192,0.002503129,0.001552795,0.04172377,0,0.002242152,0,0,0
enox2_zic5,0.00194274,0,0.000776398,0.006395614,0,0,0,0,0.001776199
epha2a_olig4,0.001635992,0,0.003881988,0.003806913,0,0,0,0,0
atoh1a_epha2a,0.000306748,0,0.000776398,0.000913659,0,0,0,0,0
epha2a_fzd10,0.003476483,0,0.001552795,0.007004721,0,0.006726457,0,0,0
boc_epha2a,0.014314928,0.006257822,0.001552795,0.032130349,0,0.022421525,0,0,0
epha2a_pax7b,0.000204499,0,0.000776398,0.000913659,0,0,0,0,0
epha2a_pax3a,0.001431493,0,0.00310559,0.002893254,0,0.002242152,0,0,0
epha2a_mdkb,0.019734151,0.010012516,0.007763975,0.020100503,0.002653525,0.011210762,0,0.000513875,0
epha2a_mxd3,0.009713701,0.006257822,0.004658385,0.021927821,0,0.00896861,0,0,0.001776199
epha2a_pdgfaa,0.001124744,0,0,0.001370489,0,0.002242152,0,0,0
epha2a_zgc:110796,0.007259714,0.006257822,0.00310559,0.024211969,0,0.011210762,0,0,0
enox2_epha2a,0.001124744,0.001251564,0.000776398,0.002588701,0,0,0,0,0
atoh1a_olig4,0.000204499,0,0.001552795,0.00045683,0,0,0,0,0
fzd10_olig4,0.001533742,0,0.00310559,0.001218212,0,0,0,0,0
boc_olig4,0.003169734,0,0.00310559,0.006395614,0,0,0,0,0
olig4_pax7b,0.000102249,0,0.000776398,0.000152277,0,0,0,0,0
olig4_pax3a,0.000204499,0,0.004658385,0.000761383,0,0,0,0,0
mdkb_olig4,0.005419223,0,0.019409938,0.003350084,0,0,0,0,0
mxd3_olig4,0.002862986,0,0.00310559,0.004568296,0,0,0,0,0
olig4_pdgfaa,0.000102249,0,0,0.00045683,0,0,0,0,0
olig4_zgc:110796,0.002658487,0,0.007763975,0.004416019,0.000379075,0,0,0,0
enox2_olig4,0.000511247,0,0.001552795,0.000913659,0,0,0,0,0
atoh1a_fzd10,0.000204499,0,0.000776398,0.000761383,0,0,0,0,0
atoh1a_boc,0.000920245,0,0.000776398,0.001675042,0,0,0,0,0
atoh1a_pax7b,0,0,0,0.000304553,0,0,0,0,0
atoh1a_pax3a,0.000102249,0,0.000776398,0.000609106,0,0,0,0,0
atoh1a_mdkb,0.000817996,0.002503129,0.001552795,0.002284148,0.000379075,0,0,0,0
atoh1a_mxd3,0.000920245,0.001251564,0,0.001522765,0,0,0,0,0
atoh1a_pdgfaa,0,0,0,0.000152277,0,0,0,0,0
atoh1a_zgc:110796,0.000715746,0,0.001552795,0.001979595,0,0,0,0,0
atoh1a_enox2,0,0.001251564,0.000776398,0.000609106,0,0,0,0,0
boc_fzd10,0.005010225,0,0.00310559,0.016445866,0,0.004484305,0,0,0
fzd10_pax7b,0.000306748,0,0.000776398,0.002284148,0,0,0,0,0
fzd10_pax3a,0.001431493,0,0.00310559,0.005634232,0,0,0,0,0
fzd10_mdkb,0.009100204,0,0.007763975,0.013857165,0.001895375,0.004484305,0,0.000513875,0
fzd10_mxd3,0.002965235,0,0,0.008375209,0,0.002242152,0,0,0
fzd10_pdgfaa,0.000817996,0,0,0.001827318,0,0,0,0,0
fzd10_zgc:110796,0.00204499,0,0.003881988,0.009593422,0.000379075,0.002242152,0,0,0
enox2_fzd10,0.000306748,0,0,0.001979595,0,0,0,0,0
boc_pax7b,0.001635992,0,0.000776398,0.00350236,0,0,0,0,0
boc_pax3a,0.004601227,0,0.003881988,0.01096391,0.000379075,0.002242152,0,0,0
boc_mdkb,0.04591002,0.015018773,0.019409938,0.062128826,0.004548901,0.085201794,0.016203704,0.005652621,0
boc_mxd3,0.037832311,0.010012516,0.00931677,0.089538602,0.002653525,0.020179372,0.009259259,0.001027749,0
boc_pdgfaa,0.001431493,0.001251564,0,0.007004721,0,0.011210762,0,0,0
boc_zgc:110796,0.023210634,0.003754693,0.006987578,0.095934217,0.000379075,0.022421525,0.002314815,0.000513875,0
boc_enox2,0.003169734,0.001251564,0.00310559,0.010811634,0.00075815,0.006726457,0,0,0
pax3a_pax7b,0.000817996,0,0.000776398,0.002740978,0,0,0,0,0
mdkb_pax7b,0.001124744,0,0.001552795,0.003045531,0.000379075,0,0,0,0
mxd3_pax7b,0.000204499,0,0.000776398,0.002436425,0,0,0,0,0
pax7b_pdgfaa,0,0,0,0.000152277,0,0,0,0,0
pax7b_zgc:110796,0.000306748,0,0.000776398,0.001979595,0,0,0,0,0
enox2_pax7b,0.000306748,0,0,0.000761383,0,0,0,0,0
mdkb_pax3a,0.004294479,0,0.01242236,0.010354804,0.000379075,0.002242152,0,0,0
mxd3_pax3a,0.002147239,0,0.00310559,0.005786508,0.000379075,0,0,0,0
pax3a_pdgfaa,0.000408998,0,0,0.00045683,0,0,0,0,0
pax3a_zgc:110796,0.001431493,0,0.00621118,0.006395614,0,0,0,0,0.001776199
enox2_pax3a,0.000408998,0,0.001552795,0.001522765,0,0,0,0,0
mdkb_mxd3,0.075051125,0.040050063,0.12189441,0.044617025,0.06747536,0.042600897,0.141203704,0.102774923,0.007104796
mdkb_pdgfaa,0.00204499,0,0.001552795,0.00350236,0.00227445,0.020179372,0,0.008735868,0
mdkb_zgc:110796,0.041615542,0.018773467,0.054347826,0.04613979,0.036391205,0.035874439,0.046296296,0.035971223,0.012433393
enox2_mdkb,0.00408998,0.002503129,0.054347826,0.005634232,0.028051554,0.006726457,0.018518519,0.004624872,0.003552398
mxd3_pdgfaa,0.000715746,0,0,0.003197807,0.0015163,0.006726457,0,0.002055498,0.001776199
mxd3_zgc:110796,0.038650307,0.013767209,0.017080745,0.076595097,0.010235027,0.015695067,0.013888889,0.004624872,0.005328597
enox2_mxd3,0.003680982,0.002503129,0.01242236,0.006395614,0.004169826,0,0.002314815,0.001027749,0
pdgfaa_zgc:110796,0.000511247,0,0,0.004111466,0,0.002242152,0,0,0.001776199
enox2_pdgfaa,0.000306748,0,0,0.00045683,0.000379075,0,0,0.000513875,0
enox2_zgc:110796,0.00204499,0.003754693,0.004658385,0.009441145,0.00075815,0.002242152,0.00462963,0,0
cldne_si:dkey-87o1.2,0.000102249,0.001251564,0.000776398,0.002436425,0.000379075,0.002242152,0,0.001027749,0
cldne_si:ch211-195b11.3,0.001738241,0.001251564,0.002329193,0.015684483,0.003411676,0.006726457,0,0.004110997,0.001776199
cldne_zgc:193505,0.001124744,0,0.00310559,0.005177402,0.002653525,0.002242152,0,0.001027749,0
cldne_zgc:110333,0,0,0,0,0.00075815,0.002242152,0,0,0
capn9_cldne,0,0,0,0.001675042,0,0,0,0,0
cldne_si:ch211-153b23.5,0,0,0.000776398,0.00350236,0.000379075,0,0,0,0
cldne_fut9b,0,0,0.000776398,0,0.000379075,0,0,0,0
anxa1c_cldne,0.000613497,0,0.001552795,0.011573017,0.000379075,0.002242152,0.002314815,0.000513875,0
agr1_cldne,0.000817996,0.001251564,0.001552795,0.002588701,0.0015163,0,0,0.000513875,0
cldne_soul2,0,0,0.000776398,0.000609106,0.000379075,0,0,0,0
cldne_nqo1,0.000102249,0,0,0.001979595,0.000379075,0,0,0,0
cldne_ppl,0,0,0,0.000761383,0.00075815,0,0,0.000513875,0
cldne_mgst1.2,0,0,0,0.001218212,0.00075815,0.004484305,0,0,0
cldne_tnks1bp1,0,0,0.000776398,0.000761383,0,0.002242152,0,0,0
cldne_si:ch211-157c3.4,0.000204499,0,0.000776398,0.003350084,0,0,0,0.000513875,0
cldne_znf185,0.000102249,0.001251564,0,0.000913659,0.001137225,0.002242152,0,0,0
cldne_si:ch73-347e22.8,0,0,0,0.000913659,0.000379075,0.002242152,0,0.000513875,0
cldne_tmem176l.4,0.000102249,0.001251564,0.000776398,0.000152277,0.00075815,0.004484305,0,0,0
cldne_oclnb,0.000102249,0,0.000776398,0.000152277,0,0.002242152,0,0,0
cldne_clic3,0.000102249,0,0,0,0,0,0,0,0
cldne_si:ch211-217k17.9,0.000102249,0,0,0.000304553,0.000379075,0,0,0,0
cldne_evpla,0,0,0,0.000152277,0,0,0.002314815,0,0
cldne_gbgt1l4,0,0,0,0,0.000379075,0,0,0,0
si:ch211-195b11.3_si:dkey-87o1.2,0.001840491,0,0.000776398,0.006395614,0.002653525,0.002242152,0.00462963,0.002569373,0
si:dkey-87o1.2_zgc:193505,0.000613497,0,0.001552795,0.001370489,0.00075815,0,0,0.000513875,0
si:dkey-87o1.2_zgc:110333,0.000204499,0,0,0.000152277,0.00075815,0.004484305,0,0,0
capn9_si:dkey-87o1.2,0,0,0,0.000152277,0,0,0,0,0
si:ch211-153b23.5_si:dkey-87o1.2,0.000204499,0,0.000776398,0.002131871,0,0,0,0,0.001776199
fut9b_si:dkey-87o1.2,0,0,0,0.000152277,0,0,0,0,0
anxa1c_si:dkey-87o1.2,0.001022495,0,0.000776398,0.004872849,0.000379075,0.002242152,0,0.001027749,0
agr1_si:dkey-87o1.2,0.000920245,0,0.000776398,0.001522765,0,0,0,0,0
si:dkey-87o1.2_soul2,0,0,0,0.000304553,0,0,0,0,0
nqo1_si:dkey-87o1.2,0.000102249,0,0,0.000913659,0,0,0,0,0
ppl_si:dkey-87o1.2,0,0,0,0.00045683,0,0,0,0,0
mgst1.2_si:dkey-87o1.2,0.000102249,0.001251564,0,0.000609106,0,0,0,0,0
si:dkey-87o1.2_tnks1bp1,0,0,0.000776398,0,0,0,0,0,0
si:ch211-157c3.4_si:dkey-87o1.2,0,0,0,0.000761383,0.000379075,0,0,0,0
si:dkey-87o1.2_znf185,0,0,0.000776398,0.00045683,0,0,0,0,0
si:ch73-347e22.8_si:dkey-87o1.2,0,0,0,0.000152277,0.000379075,0,0,0,0
si:dkey-87o1.2_tmem176l.4,0,0.001251564,0.000776398,0.00045683,0.000379075,0.002242152,0,0,0
oclnb_si:dkey-87o1.2,0,0,0.000776398,0.000304553,0,0,0,0,0
clic3_si:dkey-87o1.2,0,0,0,0,0,0,0,0,0
si:ch211-217k17.9_si:dkey-87o1.2,0,0,0,0.000152277,0,0,0,0,0
evpla_si:dkey-87o1.2,0,0,0,0.000152277,0,0,0,0,0
gbgt1l4_si:dkey-87o1.2,0,0,0,0.000152277,0.000379075,0,0,0,0
si:ch211-195b11.3_zgc:193505,0.005623722,0.001251564,0.010093168,0.022689204,0.007581501,0.004484305,0,0.006166495,0.003552398
si:ch211-195b11.3_zgc:110333,0.000408998,0.001251564,0,0.001370489,0.0015163,0.002242152,0,0,0
capn9_si:ch211-195b11.3,0.000817996,0,0.000776398,0.008070656,0.00075815,0,0.002314815,0.001027749,0
si:ch211-153b23.5_si:ch211-195b11.3,0.003578732,0,0.00310559,0.015075377,0.001895375,0.002242152,0,0.001541624,0.001776199
fut9b_si:ch211-195b11.3,0.000102249,0,0.000776398,0.000304553,0,0,0,0.000513875,0
anxa1c_si:ch211-195b11.3,0.007770961,0.002503129,0.01242236,0.057865083,0.006823351,0.002242152,0,0.007194245,0.003552398
agr1_si:ch211-195b11.3,0.009406953,0.001251564,0.008540373,0.015075377,0.006065201,0,0.002314815,0.007708119,0.001776199
si:ch211-195b11.3_soul2,0.000306748,0.002503129,0.00310559,0.00350236,0.00075815,0,0,0.001541624,0.001776199
nqo1_si:ch211-195b11.3,0.001329243,0,0.000776398,0.012029846,0.001137225,0.002242152,0,0.000513875,0
ppl_si:ch211-195b11.3,0.000920245,0,0.000776398,0.003197807,0.00075815,0,0,0.000513875,0.001776199
mgst1.2_si:ch211-195b11.3,0.000817996,0,0.000776398,0.004263743,0.001137225,0.00896861,0,0.002055498,0.003552398
si:ch211-195b11.3_tnks1bp1,0.00204499,0,0.001552795,0.00350236,0.000379075,0.002242152,0,0.000513875,0
si:ch211-157c3.4_si:ch211-195b11.3,0.001329243,0,0.003881988,0.01537993,0.002653525,0,0.00462963,0.003083248,0.001776199
si:ch211-195b11.3_znf185,0.001533742,0,0.000776398,0.004872849,0.000379075,0,0,0.001027749,0
si:ch211-195b11.3_si:ch73-347e22.8,0.000817996,0,0.001552795,0.00350236,0.0015163,0,0.002314815,0,0
si:ch211-195b11.3_tmem176l.4,0.000511247,0.002503129,0.003881988,0.001218212,0.00075815,0.002242152,0,0.001027749,0.003552398
oclnb_si:ch211-195b11.3,0.000408998,0,0.002329193,0.001065936,0,0.002242152,0,0,0
clic3_si:ch211-195b11.3,0,0,0,0,0,0,0,0,0
si:ch211-195b11.3_si:ch211-217k17.9,0.000306748,0,0.000776398,0.001218212,0.0015163,0,0,0,0
evpla_si:ch211-195b11.3,0.001124744,0,0.001552795,0.001675042,0.000379075,0,0,0,0
gbgt1l4_si:ch211-195b11.3,0.000306748,0.001251564,0,0.001218212,0.00075815,0,0,0,0
zgc:110333_zgc:193505,0.000204499,0,0,0.000609106,0.0015163,0,0,0,0
capn9_zgc:193505,0.000511247,0,0,0.002284148,0,0,0,0,0
si:ch211-153b23.5_zgc:193505,0.000920245,0,0.001552795,0.003350084,0.000379075,0,0,0.000513875,0
fut9b_zgc:193505,0,0,0,0.000152277,0,0,0,0,0
anxa1c_zgc:193505,0.001635992,0.001251564,0.003881988,0.012791229,0.00227445,0.002242152,0,0.001027749,0.001776199
agr1_zgc:193505,0.002147239,0,0.00310559,0.002893254,0.003411676,0,0,0.002569373,0.001776199
soul2_zgc:193505,0.000204499,0,0.000776398,0.000609106,0,0,0,0,0.001776199
nqo1_zgc:193505,0.000204499,0,0.000776398,0.002588701,0.000379075,0.002242152,0,0,0
ppl_zgc:193505,0.000102249,0,0,0.000913659,0.00075815,0,0,0,0
mgst1.2_zgc:193505,0.000306748,0,0.000776398,0.001370489,0,0.006726457,0,0.000513875,0
tnks1bp1_zgc:193505,0.000204499,0,0.000776398,0.000761383,0,0,0,0,0
si:ch211-157c3.4_zgc:193505,0.000306748,0,0,0.003654637,0.00075815,0,0,0.000513875,0
zgc:193505_znf185,0.000102249,0,0,0.001065936,0,0,0,0.000513875,0
si:ch73-347e22.8_zgc:193505,0.000204499,0,0,0.000609106,0.000379075,0,0,0,0
tmem176l.4_zgc:193505,0.000102249,0,0.000776398,0.001065936,0.000379075,0,0,0,0
oclnb_zgc:193505,0.000102249,0,0.000776398,0.000304553,0,0,0,0,0
clic3_zgc:193505,0,0,0,0,0,0,0,0,0
si:ch211-217k17.9_zgc:193505,0.000306748,0,0,0.000152277,0.00075815,0,0.002314815,0.000513875,0
evpla_zgc:193505,0.000306748,0,0.000776398,0.00045683,0,0,0,0,0
gbgt1l4_zgc:193505,0.000204499,0,0,0.00045683,0.000379075,0,0,0,0
capn9_zgc:110333,0,0,0,0.000152277,0,0,0,0,0
si:ch211-153b23.5_zgc:110333,0,0,0,0.000304553,0.000379075,0,0,0,0
fut9b_zgc:110333,0,0,0,0,0,0,0,0,0
anxa1c_zgc:110333,0.000102249,0,0.000776398,0.001979595,0,0.002242152,0,0,0
agr1_zgc:110333,0.000204499,0,0.000776398,0.000304553,0.00075815,0,0,0,0
soul2_zgc:110333,0,0,0,0,0,0,0,0,0
nqo1_zgc:110333,0,0,0,0.00045683,0,0,0,0,0
ppl_zgc:110333,0,0,0,0,0,0,0,0.000513875,0
mgst1.2_zgc:110333,0,0,0,0.000152277,0,0,0,0,0
tnks1bp1_zgc:110333,0,0,0,0.000152277,0,0,0,0,0
si:ch211-157c3.4_zgc:110333,0.000102249,0,0,0.000304553,0.000379075,0,0,0,0
zgc:110333_znf185,0,0,0,0,0,0,0,0,0
si:ch73-347e22.8_zgc:110333,0,0,0,0.000152277,0,0,0,0,0
tmem176l.4_zgc:110333,0,0.001251564,0,0,0.000379075,0.002242152,0,0,0
oclnb_zgc:110333,0,0,0,0,0,0,0,0,0
clic3_zgc:110333,0,0,0,0,0,0,0,0,0
si:ch211-217k17.9_zgc:110333,0,0,0,0.000152277,0,0,0,0,0
evpla_zgc:110333,0,0,0,0.000152277,0,0,0,0,0
gbgt1l4_zgc:110333,0,0,0,0,0.000379075,0,0,0,0
capn9_si:ch211-153b23.5,0,0,0,0.000609106,0,0.002242152,0,0.000513875,0
capn9_fut9b,0,0,0,0,0,0,0,0,0
anxa1c_capn9,0.000715746,0,0.000776398,0.004416019,0,0,0,0.000513875,0
agr1_capn9,0.000408998,0,0,0.001675042,0,0,0,0.000513875,0
capn9_soul2,0,0,0,0,0,0,0,0,0
capn9_nqo1,0.000102249,0,0,0.000761383,0,0,0,0,0
capn9_ppl,0.000102249,0,0,0.000609106,0.000379075,0,0,0,0
capn9_mgst1.2,0.000102249,0,0.000776398,0.000609106,0,0,0,0,0
capn9_tnks1bp1,0.000102249,0,0,0.000304553,0,0,0,0,0
capn9_si:ch211-157c3.4,0.000102249,0,0,0.000152277,0,0,0,0,0
capn9_znf185,0,0,0,0.000609106,0,0,0,0,0
capn9_si:ch73-347e22.8,0,0,0,0.000304553,0,0,0,0,0
capn9_tmem176l.4,0,0,0,0,0,0,0,0,0
capn9_oclnb,0.000204499,0,0,0.000152277,0,0,0,0,0
capn9_clic3,0,0,0,0,0,0,0,0,0
capn9_si:ch211-217k17.9,0.000102249,0,0,0,0,0,0,0,0
capn9_evpla,0.000102249,0,0,0,0,0,0,0,0
capn9_gbgt1l4,0,0,0,0.000152277,0,0,0,0,0
fut9b_si:ch211-153b23.5,0,0,0,0.000304553,0,0,0,0,0
anxa1c_si:ch211-153b23.5,0.001533742,0.001251564,0.001552795,0.008679762,0.000379075,0,0,0.001027749,0
agr1_si:ch211-153b23.5,0.001431493,0.001251564,0.002329193,0.002131871,0.0015163,0,0,0,0
si:ch211-153b23.5_soul2,0.000715746,0.002503129,0.000776398,0.001370489,0,0,0,0,0
nqo1_si:ch211-153b23.5,0.000408998,0.001251564,0,0.002740978,0,0,0,0,0
ppl_si:ch211-153b23.5,0,0,0,0.000609106,0,0,0,0,0.001776199
mgst1.2_si:ch211-153b23.5,0,0,0,0.000609106,0.000379075,0.002242152,0,0,0
si:ch211-153b23.5_tnks1bp1,0.000613497,0,0.000776398,0.000761383,0.001137225,0,0,0,0
si:ch211-153b23.5_si:ch211-157c3.4,0.000204499,0,0,0.002436425,0.000379075,0,0,0,0
si:ch211-153b23.5_znf185,0.000613497,0,0,0.000761383,0,0,0,0,0
si:ch211-153b23.5_si:ch73-347e22.8,0,0,0,0.000913659,0,0,0,0,0
si:ch211-153b23.5_tmem176l.4,0,0,0.001552795,0.000609106,0,0,0,0,0.001776199
oclnb_si:ch211-153b23.5,0.000204499,0,0.000776398,0.000304553,0,0,0,0,0
clic3_si:ch211-153b23.5,0,0,0,0,0,0,0,0,0
si:ch211-153b23.5_si:ch211-217k17.9,0,0,0,0.000304553,0,0,0,0,0
evpla_si:ch211-153b23.5,0.000204499,0,0.000776398,0,0,0,0,0,0.001776199
gbgt1l4_si:ch211-153b23.5,0.000408998,0,0,0.000152277,0,0,0,0,0
anxa1c_fut9b,0,0,0,0.000152277,0,0,0,0.000513875,0
agr1_fut9b,0,0,0,0.000152277,0,0,0,0,0
fut9b_soul2,0,0,0,0.000152277,0,0,0,0,0
fut9b_nqo1,0,0,0,0.000304553,0,0,0,0,0
fut9b_ppl,0,0,0,0,0,0,0,0,0
fut9b_mgst1.2,0,0,0,0.000152277,0,0,0,0,0
fut9b_tnks1bp1,0,0,0,0,0,0,0,0,0
fut9b_si:ch211-157c3.4,0,0,0.000776398,0.000152277,0,0,0,0,0.001776199
fut9b_znf185,0,0,0,0.000152277,0,0,0,0,0
fut9b_si:ch73-347e22.8,0,0,0,0,0,0,0,0,0
fut9b_tmem176l.4,0,0,0,0.000152277,0,0,0,0,0
fut9b_oclnb,0,0,0,0.000152277,0,0,0,0,0
clic3_fut9b,0,0,0,0,0,0,0,0,0
fut9b_si:ch211-217k17.9,0,0,0,0,0,0,0,0,0
evpla_fut9b,0,0,0,0,0,0,0,0,0
fut9b_gbgt1l4,0,0,0,0.000152277,0,0,0,0,0
agr1_anxa1c,0.003885481,0,0.00310559,0.008679762,0.002653525,0,0,0.002055498,0.001776199
anxa1c_soul2,0.000102249,0,0,0.002284148,0.000379075,0,0,0,0
anxa1c_nqo1,0.000511247,0,0,0.006852444,0,0,0,0.000513875,0
anxa1c_ppl,0.000204499,0,0,0.002131871,0,0,0,0,0
anxa1c_mgst1.2,0.000408998,0,0,0.003350084,0.000379075,0.002242152,0,0,0
anxa1c_tnks1bp1,0.000613497,0,0.000776398,0.002893254,0,0,0,0,0
anxa1c_si:ch211-157c3.4,0.000408998,0,0.000776398,0.011268464,0.000379075,0,0.002314815,0,0
anxa1c_znf185,0.000408998,0,0,0.003045531,0.000379075,0,0,0,0
anxa1c_si:ch73-347e22.8,0,0,0,0.001522765,0.000379075,0,0,0,0
anxa1c_tmem176l.4,0.000204499,0,0.000776398,0.000913659,0,0.002242152,0,0.000513875,0
anxa1c_oclnb,0.000306748,0,0.000776398,0.000609106,0,0,0,0,0
anxa1c_clic3,0,0,0,0,0,0,0,0,0
anxa1c_si:ch211-217k17.9,0.000102249,0,0,0.000761383,0,0,0,0.000513875,0
anxa1c_evpla,0.000306748,0,0,0.000761383,0.000379075,0,0,0,0
anxa1c_gbgt1l4,0.000102249,0,0,0.000304553,0.000379075,0,0,0,0
agr1_soul2,0.000204499,0,0,0.000609106,0,0,0,0.001541624,0
agr1_nqo1,0.000511247,0,0,0.002893254,0,0.002242152,0,0,0
agr1_ppl,0.000306748,0,0,0.000761383,0,0,0,0,0
agr1_mgst1.2,0.000408998,0,0,0.000761383,0,0.004484305,0,0,0
agr1_tnks1bp1,0.000817996,0,0.000776398,0.001218212,0.000379075,0,0,0,0
agr1_si:ch211-157c3.4,0.000204499,0.001251564,0,0.002436425,0.001137225,0,0,0.000513875,0
agr1_znf185,0.000511247,0,0.000776398,0.001065936,0,0,0,0,0
agr1_si:ch73-347e22.8,0.000306748,0,0,0.00045683,0.000379075,0,0,0,0
agr1_tmem176l.4,0.000204499,0.001251564,0.001552795,0.000304553,0,0,0,0,0
agr1_oclnb,0.000511247,0,0.000776398,0.000304553,0,0,0,0,0
agr1_clic3,0,0,0,0,0,0,0,0,0
agr1_si:ch211-217k17.9,0.000102249,0,0,0,0.000379075,0,0,0,0
agr1_evpla,0.000511247,0,0,0.000304553,0,0,0,0.000513875,0
agr1_gbgt1l4,0.000306748,0,0,0.000304553,0,0,0,0,0
nqo1_soul2,0.000204499,0,0,0.000304553,0,0,0,0,0
ppl_soul2,0,0,0,0,0,0,0,0,0
mgst1.2_soul2,0,0,0,0,0.000379075,0,0,0,0
soul2_tnks1bp1,0.000102249,0,0.000776398,0.000152277,0,0,0,0,0
si:ch211-157c3.4_soul2,0,0,0,0.00045683,0,0,0,0,0
soul2_znf185,0.000102249,0,0,0.000304553,0,0,0,0,0
si:ch73-347e22.8_soul2,0,0,0,0.000152277,0.000379075,0,0,0,0
soul2_tmem176l.4,0,0,0,0.000304553,0.000379075,0,0,0,0
oclnb_soul2,0.000102249,0,0,0.000304553,0,0,0,0,0
clic3_soul2,0,0,0,0,0,0,0,0,0
si:ch211-217k17.9_soul2,0,0,0,0,0.000379075,0,0,0,0
evpla_soul2,0,0,0.000776398,0,0,0,0,0,0
gbgt1l4_soul2,0.000102249,0,0.000776398,0.000152277,0,0,0,0,0
nqo1_ppl,0,0,0,0.000609106,0,0,0,0,0.001776199
mgst1.2_nqo1,0.000204499,0,0,0.001065936,0,0.00896861,0,0,0
nqo1_tnks1bp1,0,0,0,0.001522765,0,0,0,0,0
nqo1_si:ch211-157c3.4,0.000204499,0,0,0.001979595,0,0,0,0,0
nqo1_znf185,0.000204499,0,0,0.000761383,0,0,0,0,0
nqo1_si:ch73-347e22.8,0.000102249,0,0,0.000609106,0,0.002242152,0,0,0
nqo1_tmem176l.4,0,0,0,0.000609106,0.000379075,0,0,0,0
nqo1_oclnb,0.000102249,0,0,0.000304553,0,0,0,0,0
clic3_nqo1,0,0,0,0,0,0,0,0,0
nqo1_si:ch211-217k17.9,0,0,0,0.000304553,0,0,0,0,0
evpla_nqo1,0,0,0,0.00045683,0,0,0,0,0
gbgt1l4_nqo1,0,0,0,0.000304553,0,0,0,0,0
mgst1.2_ppl,0,0,0,0.000152277,0,0.002242152,0,0,0
ppl_tnks1bp1,0,0,0,0,0,0,0,0,0
ppl_si:ch211-157c3.4,0,0,0,0.00045683,0.000379075,0,0,0,0
ppl_znf185,0,0,0,0,0,0,0,0,0
ppl_si:ch73-347e22.8,0,0,0,0,0,0,0,0,0
ppl_tmem176l.4,0,0,0,0.000152277,0,0,0,0,0
oclnb_ppl,0,0,0,0,0,0,0,0,0
clic3_ppl,0,0,0,0,0,0,0,0,0
ppl_si:ch211-217k17.9,0,0,0,0,0.000379075,0,0,0,0
evpla_ppl,0,0,0,0,0,0,0,0,0
gbgt1l4_ppl,0,0,0,0,0,0,0,0,0
mgst1.2_tnks1bp1,0,0,0,0.00045683,0,0,0,0,0
mgst1.2_si:ch211-157c3.4,0,0,0,0.001065936,0,0,0,0,0
mgst1.2_znf185,0,0,0,0.00045683,0,0.002242152,0,0,0
mgst1.2_si:ch73-347e22.8,0,0,0,0.000304553,0.000379075,0.002242152,0,0,0
mgst1.2_tmem176l.4,0,0,0,0,0.000379075,0.002242152,0,0,0
mgst1.2_oclnb,0,0,0,0,0,0.002242152,0,0,0
clic3_mgst1.2,0,0,0,0,0,0,0,0,0
mgst1.2_si:ch211-217k17.9,0,0,0,0,0.00075815,0,0,0,0
evpla_mgst1.2,0,0,0,0,0,0,0,0,0
gbgt1l4_mgst1.2,0,0,0,0.000304553,0,0,0,0,0
si:ch211-157c3.4_tnks1bp1,0,0,0,0.00045683,0,0,0,0,0
tnks1bp1_znf185,0.000102249,0,0,0.000609106,0,0,0,0,0
si:ch73-347e22.8_tnks1bp1,0.000102249,0,0.000776398,0.000304553,0,0,0,0,0
tmem176l.4_tnks1bp1,0,0,0.000776398,0,0,0,0,0,0
oclnb_tnks1bp1,0.000102249,0,0.000776398,0.000152277,0,0.002242152,0,0,0
clic3_tnks1bp1,0,0,0,0,0,0,0,0,0
si:ch211-217k17.9_tnks1bp1,0,0,0,0,0,0,0,0,0
evpla_tnks1bp1,0.000204499,0,0,0,0,0,0,0,0
gbgt1l4_tnks1bp1,0,0,0.000776398,0,0,0,0,0,0
si:ch211-157c3.4_znf185,0.000102249,0,0,0.001065936,0,0,0,0,0
si:ch211-157c3.4_si:ch73-347e22.8,0,0,0,0.000304553,0,0,0,0,0.001776199
si:ch211-157c3.4_tmem176l.4,0,0,0,0.000304553,0.000379075,0,0,0,0
