Gene,HCs,Macula.SCs,Crista.SCs
CABZ01080550.1_si:ch73-359m17.9,0,0,0
esrp1_si:ch73-359m17.9,0,0,0
cldnc_si:ch73-359m17.9,0,0,0
gnpnat1_si:dkey-246j7.1,0,0,0
si:ch211-137i24.10_si:dkey-246j7.1,0,0,0
agr2_si:dkey-246j7.1,0,0,0
anxa4_si:dkey-246j7.1,0,0,0
si:ch211-266g18.6_si:dkey-246j7.1,0,0,0
eppk1_si:dkey-246j7.1,0,0,0
si:dkey-246j7.1_tmem176l.2,0,0,0
CABZ01112049.1_si:dkey-246j7.1,0,0,0
cmah_si:dkey-246j7.1,0,0,0
foxa3_si:dkey-246j7.1,0,0,0
anxa2b_si:dkey-246j7.1,0,0,0
si:dkey-246j7.1_zgc:194330,0,0,0
ccdc125_si:dkey-246j7.1,0,0,0
si:dkey-246j7.1_zgc:152791,0,0,0
c1galt1c1_si:dkey-246j7.1,0,0,0
dennd2da_si:dkey-246j7.1,0,0,0
si:dkey-246j7.1_smim14,0,0,0
galnt7_si:dkey-246j7.1,0,0,0
si:dkey-246j7.1_wu:fb59d01,0,0,0
CABZ01075242.1_si:dkey-246j7.1,0,0,0
ca4b_si:dkey-246j7.1,0,0,0
krt1-c5_si:dkey-246j7.1,0,0,0
si:dkey-246j7.1_tprg1,0,0,0
CABZ01080550.1_si:dkey-246j7.1,0,0,0
esrp1_si:dkey-246j7.1,0,0,0
cldnc_si:dkey-246j7.1,0,0,0
gnpnat1_si:ch211-137i24.10,0,0,0
agr2_gnpnat1,0.003174603,0.016393443,0.034782609
anxa4_gnpnat1,0.002539683,0,0.008695652
gnpnat1_si:ch211-266g18.6,0,0.040983607,0.008695652
eppk1_gnpnat1,0,0,0
gnpnat1_tmem176l.2,0,0,0
CABZ01112049.1_gnpnat1,0,0,0
cmah_gnpnat1,0.000634921,0,0
foxa3_gnpnat1,0,0,0
anxa2b_gnpnat1,0,0,0
gnpnat1_zgc:194330,0,0,0
ccdc125_gnpnat1,0,0,0
gnpnat1_zgc:152791,0,0,0
c1galt1c1_gnpnat1,0.000634921,0,0
dennd2da_gnpnat1,0,0.008196721,0
gnpnat1_smim14,0,0,0
galnt7_gnpnat1,0.000634921,0.008196721,0.026086957
gnpnat1_wu:fb59d01,0,0,0
CABZ01075242.1_gnpnat1,0.000634921,0,0
ca4b_gnpnat1,0,0,0
gnpnat1_krt1-c5,0,0,0
gnpnat1_tprg1,0,0,0
CABZ01080550.1_gnpnat1,0,0,0
esrp1_gnpnat1,0.001904762,0,0.008695652
cldnc_gnpnat1,0,0,0
agr2_si:ch211-137i24.10,0,0,0
anxa4_si:ch211-137i24.10,0,0,0
si:ch211-137i24.10_si:ch211-266g18.6,0,0,0
eppk1_si:ch211-137i24.10,0,0,0
CABZ01112049.1_si:ch211-137i24.10,0,0,0
cmah_si:ch211-137i24.10,0,0,0
foxa3_si:ch211-137i24.10,0,0,0
si:ch211-137i24.10_zgc:194330,0,0,0
ccdc125_si:ch211-137i24.10,0,0,0
si:ch211-137i24.10_zgc:152791,0,0,0
c1galt1c1_si:ch211-137i24.10,0,0,0
dennd2da_si:ch211-137i24.10,0,0,0
si:ch211-137i24.10_smim14,0,0,0
galnt7_si:ch211-137i24.10,0,0,0
CABZ01075242.1_si:ch211-137i24.10,0,0,0
ca4b_si:ch211-137i24.10,0,0,0
krt1-c5_si:ch211-137i24.10,0,0,0
si:ch211-137i24.10_tprg1,0,0,0
CABZ01080550.1_si:ch211-137i24.10,0,0,0
esrp1_si:ch211-137i24.10,0,0,0
agr2_anxa4,0.019047619,0.008196721,0.034782609
agr2_eppk1,0.001269841,0.008196721,0
agr2_tmem176l.2,0,0,0
agr2_CABZ01112049.1,0,0,0
agr2_cmah,0.000634921,0,0
agr2_foxa3,0,0,0
agr2_anxa2b,0.000634921,0,0
agr2_zgc:194330,0,0,0
agr2_ccdc125,0,0.016393443,0
agr2_zgc:152791,0,0,0
agr2_c1galt1c1,0.013333333,0,0.008695652
agr2_dennd2da,0.001269841,0.016393443,0.026086957
agr2_smim14,0.001269841,0,0
agr2_galnt7,0.015873016,0.040983607,0.017391304
agr2_wu:fb59d01,0,0,0
agr2_CABZ01075242.1,0.002539683,0,0.008695652
agr2_ca4b,0,0,0
agr2_krt1-c5,0.000634921,0,0.017391304
agr2_tprg1,0.001269841,0,0
agr2_CABZ01080550.1,0,0,0
agr2_esrp1,0.025396825,0,0.043478261
agr2_cldnc,0,0,0
anxa4_si:ch211-266g18.6,0,0.024590164,0
anxa4_eppk1,0.000634921,0,0
anxa4_tmem176l.2,0,0,0
anxa4_CABZ01112049.1,0,0,0
anxa4_cmah,0,0,0
anxa4_foxa3,0,0,0
anxa2b_anxa4,0,0,0
anxa4_zgc:194330,0,0,0
anxa4_ccdc125,0.000634921,0,0
anxa4_zgc:152791,0,0,0
anxa4_c1galt1c1,0.006349206,0.008196721,0
anxa4_dennd2da,0.001269841,0,0
anxa4_smim14,0.000634921,0,0
anxa4_galnt7,0.006349206,0.008196721,0.008695652
anxa4_wu:fb59d01,0.000634921,0,0
anxa4_CABZ01075242.1,0.000634921,0,0
anxa4_ca4b,0,0,0
anxa4_krt1-c5,0,0,0
anxa4_tprg1,0,0,0.008695652
anxa4_CABZ01080550.1,0,0,0
anxa4_esrp1,0.013333333,0.008196721,0.008695652
anxa4_cldnc,0,0,0
eppk1_si:ch211-266g18.6,0,0.008196721,0
si:ch211-266g18.6_tmem176l.2,0,0,0
CABZ01112049.1_si:ch211-266g18.6,0,0,0
cmah_si:ch211-266g18.6,0,0,0
foxa3_si:ch211-266g18.6,0,0,0
anxa2b_si:ch211-266g18.6,0,0,0
si:ch211-266g18.6_zgc:194330,0,0,0
ccdc125_si:ch211-266g18.6,0,0,0
si:ch211-266g18.6_zgc:152791,0,0,0
c1galt1c1_si:ch211-266g18.6,0,0,0
dennd2da_si:ch211-266g18.6,0,0.008196721,0
si:ch211-266g18.6_smim14,0,0,0
galnt7_si:ch211-266g18.6,0,0.016393443,0
si:ch211-266g18.6_wu:fb59d01,0,0,0
CABZ01075242.1_si:ch211-266g18.6,0,0,0
ca4b_si:ch211-266g18.6,0,0,0
krt1-c5_si:ch211-266g18.6,0,0.008196721,0
si:ch211-266g18.6_tprg1,0,0,0
CABZ01080550.1_si:ch211-266g18.6,0,0,0
esrp1_si:ch211-266g18.6,0,0.008196721,0
cldnc_si:ch211-266g18.6,0,0,0
eppk1_tmem176l.2,0,0,0
CABZ01112049.1_eppk1,0,0,0
cmah_eppk1,0,0,0
eppk1_foxa3,0,0,0
anxa2b_eppk1,0,0,0
eppk1_zgc:194330,0,0,0
ccdc125_eppk1,0,0,0
eppk1_zgc:152791,0,0,0
c1galt1c1_eppk1,0,0,0
dennd2da_eppk1,0,0,0
eppk1_smim14,0,0,0
eppk1_galnt7,0,0,0
eppk1_wu:fb59d01,0,0,0
CABZ01075242.1_eppk1,0,0,0
ca4b_eppk1,0,0,0
eppk1_krt1-c5,0,0,0
eppk1_tprg1,0,0,0
CABZ01080550.1_eppk1,0,0,0
eppk1_esrp1,0.001269841,0,0
cldnc_eppk1,0,0,0
CABZ01112049.1_tmem176l.2,0,0,0
cmah_tmem176l.2,0,0,0
foxa3_tmem176l.2,0,0,0
tmem176l.2_zgc:194330,0,0,0
ccdc125_tmem176l.2,0,0,0
tmem176l.2_zgc:152791,0,0,0
c1galt1c1_tmem176l.2,0,0,0
dennd2da_tmem176l.2,0,0,0
smim14_tmem176l.2,0,0,0
galnt7_tmem176l.2,0,0,0
CABZ01075242.1_tmem176l.2,0,0,0
ca4b_tmem176l.2,0,0,0
krt1-c5_tmem176l.2,0,0,0
tmem176l.2_tprg1,0,0,0
CABZ01080550.1_tmem176l.2,0,0,0
esrp1_tmem176l.2,0,0,0
CABZ01112049.1_cmah,0,0,0
CABZ01112049.1_foxa3,0,0,0
anxa2b_CABZ01112049.1,0,0,0
CABZ01112049.1_zgc:194330,0,0,0
CABZ01112049.1_ccdc125,0,0,0
CABZ01112049.1_zgc:152791,0,0,0
c1galt1c1_CABZ01112049.1,0,0,0
CABZ01112049.1_dennd2da,0,0,0
CABZ01112049.1_smim14,0,0,0
CABZ01112049.1_galnt7,0,0,0
CABZ01112049.1_wu:fb59d01,0,0,0
CABZ01075242.1_CABZ01112049.1,0,0,0
ca4b_CABZ01112049.1,0,0,0
CABZ01112049.1_krt1-c5,0,0,0
CABZ01112049.1_tprg1,0,0,0
CABZ01080550.1_CABZ01112049.1,0,0,0
CABZ01112049.1_esrp1,0,0,0
CABZ01112049.1_cldnc,0,0,0
cmah_foxa3,0,0,0
anxa2b_cmah,0,0,0
cmah_zgc:194330,0,0,0
ccdc125_cmah,0,0,0
cmah_zgc:152791,0,0,0
c1galt1c1_cmah,0,0,0
cmah_dennd2da,0,0,0
cmah_smim14,0,0,0
cmah_galnt7,0,0,0
cmah_wu:fb59d01,0,0,0
CABZ01075242.1_cmah,0,0,0
ca4b_cmah,0,0,0
cmah_krt1-c5,0,0,0
cmah_tprg1,0,0,0
CABZ01080550.1_cmah,0,0,0
cmah_esrp1,0,0,0
cldnc_cmah,0,0,0
anxa2b_foxa3,0,0,0
foxa3_zgc:194330,0,0,0
ccdc125_foxa3,0,0,0
foxa3_zgc:152791,0,0,0
c1galt1c1_foxa3,0,0,0
dennd2da_foxa3,0.000634921,0,0
foxa3_smim14,0,0,0
foxa3_galnt7,0.001269841,0,0
foxa3_wu:fb59d01,0,0,0
CABZ01075242.1_foxa3,0,0,0
ca4b_foxa3,0,0,0
foxa3_krt1-c5,0,0,0
foxa3_tprg1,0,0,0
CABZ01080550.1_foxa3,0,0,0
esrp1_foxa3,0,0,0
cldnc_foxa3,0,0,0
anxa2b_zgc:194330,0,0,0
anxa2b_ccdc125,0,0,0
anxa2b_zgc:152791,0,0,0
anxa2b_c1galt1c1,0.000634921,0,0
anxa2b_dennd2da,0,0,0
anxa2b_smim14,0,0,0
anxa2b_galnt7,0.000634921,0,0
anxa2b_CABZ01075242.1,0,0,0
anxa2b_ca4b,0,0,0
anxa2b_krt1-c5,0,0,0
anxa2b_tprg1,0,0,0
anxa2b_CABZ01080550.1,0,0,0
anxa2b_esrp1,0.000634921,0,0
ccdc125_zgc:194330,0,0,0
zgc:152791_zgc:194330,0,0,0
c1galt1c1_zgc:194330,0,0,0
dennd2da_zgc:194330,0,0,0
smim14_zgc:194330,0,0,0
galnt7_zgc:194330,0,0,0
wu:fb59d01_zgc:194330,0,0,0
CABZ01075242.1_zgc:194330,0,0,0
ca4b_zgc:194330,0,0,0
krt1-c5_zgc:194330,0,0,0
tprg1_zgc:194330,0,0,0
CABZ01080550.1_zgc:194330,0,0,0
esrp1_zgc:194330,0,0,0
cldnc_zgc:194330,0,0,0
ccdc125_zgc:152791,0,0,0
c1galt1c1_ccdc125,0,0,0
ccdc125_dennd2da,0,0.008196721,0
ccdc125_smim14,0,0,0
ccdc125_galnt7,0.001269841,0,0
ccdc125_wu:fb59d01,0,0,0
CABZ01075242.1_ccdc125,0.000634921,0,0
ca4b_ccdc125,0,0,0
ccdc125_krt1-c5,0,0,0
ccdc125_tprg1,0.000634921,0,0
CABZ01080550.1_ccdc125,0,0,0
ccdc125_esrp1,0.001904762,0,0
ccdc125_cldnc,0,0,0
c1galt1c1_zgc:152791,0,0,0
dennd2da_zgc:152791,0,0,0
smim14_zgc:152791,0,0,0
galnt7_zgc:152791,0,0,0
wu:fb59d01_zgc:152791,0,0,0
CABZ01075242.1_zgc:152791,0,0,0
ca4b_zgc:152791,0,0,0
krt1-c5_zgc:152791,0,0,0
tprg1_zgc:152791,0,0,0
CABZ01080550.1_zgc:152791,0,0,0
esrp1_zgc:152791,0,0,0
cldnc_zgc:152791,0,0,0
c1galt1c1_dennd2da,0,0.008196721,0
c1galt1c1_smim14,0,0,0
c1galt1c1_galnt7,0.001904762,0,0
c1galt1c1_wu:fb59d01,0.000634921,0,0
c1galt1c1_CABZ01075242.1,0.001904762,0,0
c1galt1c1_ca4b,0,0,0
c1galt1c1_krt1-c5,0.000634921,0,0
c1galt1c1_tprg1,0.000634921,0,0
c1galt1c1_CABZ01080550.1,0,0,0
c1galt1c1_esrp1,0.006349206,0,0
c1galt1c1_cldnc,0,0,0
dennd2da_smim14,0,0,0
dennd2da_galnt7,0.000634921,0,0
dennd2da_wu:fb59d01,0,0,0
CABZ01075242.1_dennd2da,0,0,0
ca4b_dennd2da,0,0,0
dennd2da_krt1-c5,0,0,0
dennd2da_tprg1,0.000634921,0,0
CABZ01080550.1_dennd2da,0,0,0
dennd2da_esrp1,0.000634921,0,0.008695652
cldnc_dennd2da,0,0,0
galnt7_smim14,0.001269841,0,0
smim14_wu:fb59d01,0,0,0
CABZ01075242.1_smim14,0,0,0
ca4b_smim14,0,0,0
krt1-c5_smim14,0,0,0
smim14_tprg1,0,0,0
CABZ01080550.1_smim14,0,0,0
esrp1_smim14,0,0,0
cldnc_smim14,0,0,0
galnt7_wu:fb59d01,0.001269841,0,0
CABZ01075242.1_galnt7,0.001904762,0,0
ca4b_galnt7,0,0,0
galnt7_krt1-c5,0,0,0
galnt7_tprg1,0.000634921,0,0
CABZ01080550.1_galnt7,0,0,0
esrp1_galnt7,0.01015873,0,0.008695652
cldnc_galnt7,0,0,0
CABZ01075242.1_wu:fb59d01,0,0,0
ca4b_wu:fb59d01,0,0,0
krt1-c5_wu:fb59d01,0,0,0
tprg1_wu:fb59d01,0,0,0
CABZ01080550.1_wu:fb59d01,0,0,0
esrp1_wu:fb59d01,0.001269841,0,0
ca4b_CABZ01075242.1,0,0,0
CABZ01075242.1_krt1-c5,0,0,0
CABZ01075242.1_tprg1,0,0,0
CABZ01075242.1_CABZ01080550.1,0,0,0
CABZ01075242.1_esrp1,0.002539683,0,0
CABZ01075242.1_cldnc,0,0,0
ca4b_krt1-c5,0,0,0
ca4b_tprg1,0,0,0
ca4b_CABZ01080550.1,0,0,0
ca4b_esrp1,0,0,0
ca4b_cldnc,0,0,0
krt1-c5_tprg1,0,0,0
CABZ01080550.1_krt1-c5,0,0,0
esrp1_krt1-c5,0.000634921,0,0.008695652
cldnc_krt1-c5,0,0,0
CABZ01080550.1_tprg1,0,0,0
esrp1_tprg1,0.000634921,0,0
cldnc_tprg1,0,0,0
CABZ01080550.1_esrp1,0.000634921,0,0
CABZ01080550.1_cldnc,0,0,0
cldnc_esrp1,0.000634921,0,0
lect2l_si:ch211-284o19.8,0,0,0
lect2l_si:ch211-264f5.2,0,0,0
lect2l_si:ch73-343l4.8,0,0,0
lect2l_timp2b,0,0,0
lect2l_tlr5b,0,0,0
illr4_lect2l,0,0,0
abcb9_lect2l,0,0,0
lect2l_pxk,0,0,0
lect2l_ncf1,0,0,0
lect2l_rgs2,0,0,0
adam8a_lect2l,0,0,0
npsn_si:ch211-284o19.8,0,0,0
npsn_si:ch211-264f5.2,0,0,0
npsn_si:ch73-343l4.8,0,0,0
npsn_timp2b,0,0,0
npsn_tlr5b,0,0,0
illr4_npsn,0,0,0
abcb9_npsn,0,0,0
npsn_pxk,0,0,0
ncf1_npsn,0,0,0
npsn_rgs2,0,0,0
adam8a_npsn,0,0,0
lyz_si:ch211-284o19.8,0,0,0
lyz_si:ch211-264f5.2,0,0,0
lyz_si:ch73-343l4.8,0,0,0
lyz_timp2b,0,0,0
lyz_tlr5b,0,0,0
illr4_lyz,0,0,0
abcb9_lyz,0,0,0
lyz_pxk,0,0,0
lyz_ncf1,0,0,0
lyz_rgs2,0,0,0
adam8a_lyz,0,0,0
BX908782.2_si:ch211-284o19.8,0,0,0
BX908782.2_si:ch211-264f5.2,0,0,0
BX908782.2_si:ch73-343l4.8,0,0,0
BX908782.2_timp2b,0,0.008196721,0
BX908782.2_tlr5b,0,0,0
BX908782.2_illr4,0,0,0
abcb9_BX908782.2,0.000634921,0,0
BX908782.2_pxk,0,0.008196721,0
BX908782.2_ncf1,0,0,0
BX908782.2_rgs2,0,0,0
adam8a_BX908782.2,0,0,0
si:ch211-284o19.8_si:ch211-9d9.1,0,0,0
si:ch211-264f5.2_si:ch211-9d9.1,0,0,0
si:ch211-9d9.1_si:ch73-343l4.8,0,0,0
si:ch211-9d9.1_timp2b,0,0,0
si:ch211-9d9.1_tlr5b,0,0,0
illr4_si:ch211-9d9.1,0.000634921,0,0
abcb9_si:ch211-9d9.1,0.001269841,0,0
pxk_si:ch211-9d9.1,0.001904762,0,0
ncf1_si:ch211-9d9.1,0,0,0
rgs2_si:ch211-9d9.1,0,0,0
adam8a_si:ch211-9d9.1,0,0,0
mpx_si:ch211-284o19.8,0,0,0
mpx_si:ch211-264f5.2,0,0,0
mpx_si:ch73-343l4.8,0,0,0
mpx_timp2b,0,0,0
mpx_tlr5b,0,0,0
illr4_mpx,0,0,0
abcb9_mpx,0,0,0
mpx_pxk,0,0,0
mpx_ncf1,0,0,0
mpx_rgs2,0,0,0
adam8a_mpx,0,0,0
il6r_si:ch211-284o19.8,0,0,0
mmp9_si:ch211-284o19.8,0,0,0
si:ch1073-429i10.1_si:ch211-284o19.8,0,0,0
scpp8_si:ch211-284o19.8,0,0,0
si:ch211-264f5.2_si:ch211-284o19.8,0,0,0
si:ch211-284o19.8_si:ch73-343l4.8,0,0,0
si:ch211-284o19.8_timp2b,0,0,0
si:ch211-284o19.8_tlr5b,0,0,0
illr4_si:ch211-284o19.8,0,0,0
ch25hl2_si:ch211-284o19.8,0,0,0
abcb9_si:ch211-284o19.8,0.000634921,0,0
chia.6_si:ch211-284o19.8,0,0,0
pxk_si:ch211-284o19.8,0.001904762,0,0
ncf1_si:ch211-284o19.8,0,0,0
rgs2_si:ch211-284o19.8,0,0,0
ctss1_si:ch211-284o19.8,0,0,0
adam8a_si:ch211-284o19.8,0.000634921,0,0
mmp13a_si:ch211-284o19.8,0,0,0
si:ch211-284o19.8_srgn,0,0,0
si:ch211-284o19.8_si:dkey-19b23.14,0,0,0
il6r_si:ch211-264f5.2,0,0,0
il6r_si:ch73-343l4.8,0,0,0
il6r_timp2b,0,0,0
il6r_tlr5b,0,0,0
il6r_illr4,0,0,0
abcb9_il6r,0,0,0
il6r_pxk,0,0,0
il6r_ncf1,0,0,0
il6r_rgs2,0,0,0
adam8a_il6r,0,0,0
mmp9_si:ch211-264f5.2,0,0,0
mmp9_si:ch73-343l4.8,0,0,0
mmp9_timp2b,0,0,0
mmp9_tlr5b,0,0,0
illr4_mmp9,0,0,0
abcb9_mmp9,0,0,0
mmp9_pxk,0.000634921,0,0
mmp9_ncf1,0,0,0
mmp9_rgs2,0,0,0
adam8a_mmp9,0,0,0
si:ch1073-429i10.1_si:ch211-264f5.2,0,0,0
si:ch1073-429i10.1_si:ch73-343l4.8,0,0,0
si:ch1073-429i10.1_timp2b,0,0,0
si:ch1073-429i10.1_tlr5b,0,0,0
illr4_si:ch1073-429i10.1,0,0,0
abcb9_si:ch1073-429i10.1,0,0,0
pxk_si:ch1073-429i10.1,0,0,0
ncf1_si:ch1073-429i10.1,0,0,0
rgs2_si:ch1073-429i10.1,0,0,0
adam8a_si:ch1073-429i10.1,0,0,0
scpp8_si:ch211-264f5.2,0,0,0
scpp8_si:ch73-343l4.8,0,0,0
scpp8_timp2b,0,0,0
scpp8_tlr5b,0,0,0
illr4_scpp8,0,0,0
abcb9_scpp8,0,0,0
pxk_scpp8,0,0,0
ncf1_scpp8,0,0,0
rgs2_scpp8,0,0,0
adam8a_scpp8,0,0,0
si:ch211-264f5.2_si:ch73-343l4.8,0,0,0
si:ch211-264f5.2_timp2b,0,0,0
si:ch211-264f5.2_tlr5b,0,0,0
illr4_si:ch211-264f5.2,0,0,0
ch25hl2_si:ch211-264f5.2,0,0,0
abcb9_si:ch211-264f5.2,0,0,0
chia.6_si:ch211-264f5.2,0,0,0
pxk_si:ch211-264f5.2,0,0,0
ncf1_si:ch211-264f5.2,0,0,0
rgs2_si:ch211-264f5.2,0,0,0
ctss1_si:ch211-264f5.2,0,0,0
adam8a_si:ch211-264f5.2,0,0,0
mmp13a_si:ch211-264f5.2,0,0,0
si:ch211-264f5.2_srgn,0,0,0
si:ch211-264f5.2_si:dkey-19b23.14,0,0,0
si:ch73-343l4.8_timp2b,0,0,0
si:ch73-343l4.8_tlr5b,0,0,0
illr4_si:ch73-343l4.8,0,0,0
ch25hl2_si:ch73-343l4.8,0,0,0
abcb9_si:ch73-343l4.8,0,0,0
chia.6_si:ch73-343l4.8,0,0,0
pxk_si:ch73-343l4.8,0.000634921,0,0
ncf1_si:ch73-343l4.8,0,0,0
rgs2_si:ch73-343l4.8,0,0,0
ctss1_si:ch73-343l4.8,0,0,0
adam8a_si:ch73-343l4.8,0,0,0
mmp13a_si:ch73-343l4.8,0,0,0
si:ch73-343l4.8_srgn,0,0,0
si:ch73-343l4.8_si:dkey-19b23.14,0,0,0
timp2b_tlr5b,0,0,0
illr4_timp2b,0,0,0
ch25hl2_timp2b,0,0,0
abcb9_timp2b,0.001269841,0,0
chia.6_timp2b,0,0,0
pxk_timp2b,0.000634921,0.008196721,0
ncf1_timp2b,0,0,0
rgs2_timp2b,0,0,0
ctss1_timp2b,0,0,0
adam8a_timp2b,0,0,0
mmp13a_timp2b,0,0,0
srgn_timp2b,0,0,0
si:dkey-19b23.14_timp2b,0,0,0
illr4_tlr5b,0,0,0
ch25hl2_tlr5b,0,0,0
abcb9_tlr5b,0,0,0
chia.6_tlr5b,0,0,0
pxk_tlr5b,0,0,0
ncf1_tlr5b,0,0,0
rgs2_tlr5b,0,0,0
ctss1_tlr5b,0,0,0
adam8a_tlr5b,0,0,0
mmp13a_tlr5b,0,0,0
srgn_tlr5b,0,0,0
si:dkey-19b23.14_tlr5b,0,0,0
ch25hl2_illr4,0,0,0
abcb9_illr4,0.000634921,0,0
chia.6_illr4,0,0,0
illr4_pxk,0.002539683,0,0
illr4_ncf1,0,0,0
illr4_rgs2,0,0,0
ctss1_illr4,0,0,0
adam8a_illr4,0,0,0
illr4_mmp13a,0,0,0
illr4_srgn,0.000634921,0,0
illr4_si:dkey-19b23.14,0,0,0
abcb9_ch25hl2,0,0,0
ch25hl2_pxk,0,0,0
ch25hl2_ncf1,0,0,0
ch25hl2_rgs2,0,0,0
adam8a_ch25hl2,0,0,0
abcb9_chia.6,0,0,0
abcb9_pxk,0.015238095,0,0
abcb9_ncf1,0,0,0
abcb9_rgs2,0,0,0
abcb9_ctss1,0,0,0
abcb9_adam8a,0,0,0
abcb9_mmp13a,0,0,0
abcb9_srgn,0.001904762,0,0
abcb9_si:dkey-19b23.14,0.001269841,0,0
chia.6_pxk,0.000634921,0,0
chia.6_ncf1,0,0,0
chia.6_rgs2,0,0,0
adam8a_chia.6,0,0,0
ncf1_pxk,0.000634921,0,0
pxk_rgs2,0,0,0
ctss1_pxk,0,0,0
adam8a_pxk,0.001269841,0,0.008695652
mmp13a_pxk,0,0,0
pxk_srgn,0.004444444,0,0
pxk_si:dkey-19b23.14,0.001269841,0,0
ncf1_rgs2,0,0,0
ctss1_ncf1,0,0,0
adam8a_ncf1,0,0,0
mmp13a_ncf1,0,0,0
ncf1_srgn,0,0,0
ncf1_si:dkey-19b23.14,0,0,0
ctss1_rgs2,0,0,0
adam8a_rgs2,0,0,0
mmp13a_rgs2,0,0,0
rgs2_srgn,0,0,0
rgs2_si:dkey-19b23.14,0,0,0
adam8a_ctss1,0,0,0
adam8a_mmp13a,0,0,0
adam8a_srgn,0,0,0
adam8a_si:dkey-19b23.14,0,0,0
cldn11a_rpz5,0,0,0
cldn11a_gsdf,0,0,0
cldn11a_cyp19a1a,0,0,0
cldn11a_txnipa,0,0,0
cldn11a_hsd17b1,0,0,0
cldn11a_cx34.5,0,0,0
cldn11a_hspb11,0,0,0
cldn11a_cldn7a,0,0,0
arrdc2_cldn11a,0,0,0
angptl4_cldn11a,0,0,0
cldn11a_uck2a,0,0,0
cldn11a_dusp5,0,0,0
cldn11a_mafba,0,0,0
arrdc3a_cldn11a,0,0,0
cldn11a_frmd6,0,0,0
cldn11a_tspan18a,0,0,0
cldn11a_mfge8b,0,0,0
aldh1a2_cldn11a,0,0,0
alcama_cldn11a,0,0,0
cldn11a_gmds,0,0,0
cldn11a_hspb1,0,0,0
cldn11a_itm2bb,0,0,0
cldn11a_foxo1a,0,0,0
cldn11a_si:dkey-26c10.5,0,0,0
cldn11a_ecm1b,0,0,0
cldn11a_si:ch211-136a13.1,0,0,0
cldn11a_si:dkey-79d12.5,0,0,0
gsdf_rpz5,0,0,0
cyp19a1a_rpz5,0,0,0
rpz5_txnipa,0.000634921,0,0
hsd17b1_rpz5,0,0,0
cx34.5_rpz5,0,0,0
hspb11_rpz5,0,0,0
cldn7a_rpz5,0,0,0
arrdc2_rpz5,0.000634921,0,0
angptl4_rpz5,0,0.090163934,0.026086957
rpz5_uck2a,0.001904762,0,0
dusp5_rpz5,0,0.032786885,0
mafba_rpz5,0,0,0
arrdc3a_rpz5,0.003174603,0.057377049,0
frmd6_rpz5,0.001904762,0.040983607,0
rpz5_tspan18a,0,0.016393443,0
mfge8b_rpz5,0,0,0
aldh1a2_rpz5,0.000634921,0,0
alcama_rpz5,0.000634921,0,0
gmds_rpz5,0.002539683,0.032786885,0
hspb1_rpz5,0,0,0.008695652
itm2bb_rpz5,0.001269841,0.06557377,0.017391304
foxo1a_rpz5,0.003809524,0.040983607,0.008695652
rpz5_si:dkey-26c10.5,0.004444444,0.016393443,0
rpz5_si:ch211-136a13.1,0,0,0
rpz5_si:dkey-79d12.5,0.000634921,0.049180328,0.008695652
cyp19a1a_gsdf,0,0,0
gsdf_txnipa,0,0,0
gsdf_hsd17b1,0,0,0
cx34.5_gsdf,0,0,0
gsdf_hspb11,0,0,0
cldn7a_gsdf,0,0,0
arrdc2_gsdf,0,0,0
angptl4_gsdf,0,0,0
gsdf_uck2a,0,0,0
dusp5_gsdf,0,0,0
gsdf_mafba,0,0,0
arrdc3a_gsdf,0,0,0
frmd6_gsdf,0,0,0
gsdf_tspan18a,0,0,0
gsdf_mfge8b,0,0,0
aldh1a2_gsdf,0,0,0
alcama_gsdf,0,0,0
gmds_gsdf,0.001269841,0,0
gsdf_hspb1,0,0,0
gsdf_itm2bb,0,0,0
foxo1a_gsdf,0.000634921,0,0
gsdf_si:dkey-26c10.5,0,0,0
ecm1b_gsdf,0,0,0
gsdf_si:ch211-136a13.1,0,0,0
gsdf_si:dkey-79d12.5,0,0,0
cyp19a1a_txnipa,0,0,0
cyp19a1a_hsd17b1,0,0,0
cx34.5_cyp19a1a,0,0,0
cyp19a1a_hspb11,0,0,0
cldn7a_cyp19a1a,0,0,0
arrdc2_cyp19a1a,0.000634921,0,0
angptl4_cyp19a1a,0,0,0
cyp19a1a_uck2a,0,0,0
cyp19a1a_dusp5,0,0,0
cyp19a1a_mafba,0,0,0
arrdc3a_cyp19a1a,0,0,0
cyp19a1a_frmd6,0,0,0
cyp19a1a_tspan18a,0,0,0
cyp19a1a_mfge8b,0,0,0
aldh1a2_cyp19a1a,0,0,0
alcama_cyp19a1a,0,0,0
cyp19a1a_gmds,0,0,0
cyp19a1a_hspb1,0,0,0
cyp19a1a_itm2bb,0,0,0
cyp19a1a_foxo1a,0.000634921,0,0
cyp19a1a_si:dkey-26c10.5,0,0,0
cyp19a1a_ecm1b,0,0,0
cyp19a1a_si:ch211-136a13.1,0,0,0
cyp19a1a_si:dkey-79d12.5,0,0,0
hsd17b1_txnipa,0,0,0
cx34.5_txnipa,0,0,0
hspb11_txnipa,0,0,0
cldn7a_txnipa,0,0,0
arrdc2_txnipa,0.000634921,0,0
angptl4_txnipa,0.003809524,0,0
txnipa_uck2a,0.005714286,0,0
dusp5_txnipa,0.001904762,0,0
mafba_txnipa,0.000634921,0,0
arrdc3a_txnipa,0.024126984,0,0
